,0,1,2,3,4
0,148.178466796875,112.31101989746094,133.9756622314453,122.36112976074219,123.26959228515625
1,119.08430480957031,104.26359558105469,114.21783447265625,87.23785400390625,101.15081024169922
2,116.0220947265625,93.69023132324219,125.85169982910156,117.01544189453125,114.77660369873047
3,87.69537353515625,75.15337371826172,86.79528045654297,112.13259887695312,86.5999984741211
4,145.29025268554688,87.28250122070312,124.98379516601562,105.0390853881836,119.27285766601562
5,102.41693115234375,88.13795471191406,89.67024230957031,96.55738830566406,91.9103775024414
6,29.68797492980957,32.66876220703125,45.748653411865234,27.3659610748291,31.670799255371094
7,7.153848171234131,11.133597373962402,8.227657318115234,11.749887466430664,14.348991394042969
8,1.4106446504592896,9.002753257751465,8.507850646972656,9.97829532623291,9.02801513671875
9,110.6826171875,77.22174072265625,87.5615005493164,111.05039978027344,122.1320571899414
10,104.62405395507812,69.28135681152344,93.03705596923828,88.38355255126953,107.44365692138672
11,121.55131530761719,63.05466079711914,77.22949981689453,75.56158447265625,112.34778594970703
12,105.47100067138672,96.515380859375,113.10726928710938,108.69735717773438,100.51006317138672
13,95.39033508300781,85.25994873046875,74.77250671386719,100.89999389648438,96.19288635253906
14,111.94583129882812,79.2388916015625,92.38362884521484,116.50514221191406,117.46080780029297
15,246.55868530273438,140.41995239257812,129.30690002441406,116.21733093261719,157.8821563720703
16,111.34959411621094,99.5120849609375,93.88139343261719,97.8113021850586,111.67545318603516
17,126.0847396850586,96.42388916015625,124.11578369140625,102.51707458496094,170.0609893798828
18,119.52732849121094,94.40702819824219,80.62371826171875,78.93992614746094,96.86560821533203
19,112.04114532470703,114.98033142089844,139.2241668701172,108.54842376708984,111.31132507324219
20,112.0859375,110.20763397216797,111.87605285644531,107.4156494140625,117.9012222290039
21,129.20193481445312,135.296142578125,109.4151382446289,116.75890350341797,180.99301147460938
22,96.16297149658203,77.60101318359375,82.91778564453125,95.30958557128906,119.42267608642578
23,110.26445007324219,70.39683532714844,85.42697143554688,91.19462585449219,147.80401611328125
24,107.74954986572266,84.48281860351562,96.05461883544922,101.11297607421875,127.31769561767578
25,232.80398559570312,203.52383422851562,97.65594482421875,128.9277801513672,129.58035278320312
26,86.40017700195312,77.86248779296875,76.23860168457031,81.77670288085938,102.69536590576172
27,67.9046401977539,69.46369934082031,68.67535400390625,61.88597106933594,94.73945617675781
28,49.95222091674805,49.27930450439453,58.64109420776367,70.15491485595703,109.82341766357422
29,32.35254669189453,26.105134963989258,49.981849670410156,44.46152877807617,54.538761138916016
30,96.12944030761719,84.7335205078125,107.997802734375,97.06729888916016,206.99449157714844
31,57.4046745300293,72.96153259277344,68.09294128417969,84.5582275390625,46.24525833129883
32,103.05909729003906,81.82027435302734,87.08589172363281,98.47020721435547,118.89835357666016
33,233.42294311523438,167.5850830078125,89.7810287475586,135.0260772705078,125.85246276855469
34,109.22820281982422,97.70950317382812,109.66352844238281,105.11454772949219,118.01319885253906
35,106.67475891113281,94.78263854980469,99.85220336914062,96.58790588378906,96.92198944091797
36,123.25116729736328,92.16693115234375,121.91569519042969,98.46080017089844,163.2741241455078
37,69.38704681396484,35.978050231933594,67.89706420898438,72.77456665039062,41.44668960571289
38,83.50553894042969,91.10980224609375,73.9734878540039,108.84148406982422,65.03875732421875
39,110.66444396972656,108.91232299804688,115.47195434570312,109.53073120117188,110.72368621826172
40,45.06611251831055,40.64714050292969,50.37358093261719,34.78196334838867,115.28410339355469
41,61.07815170288086,72.06585693359375,67.63246154785156,88.01583862304688,43.03670120239258
42,91.13723754882812,78.31356048583984,92.32372283935547,97.36832427978516,115.10492706298828
43,90.18195343017578,150.0079803466797,75.13446044921875,119.29084777832031,114.4121322631836
44,2.978544235229492,14.361287117004395,12.817398071289062,10.262290954589844,7.106754779815674
45,3.292482376098633,14.810263633728027,13.58796501159668,10.703327178955078,8.84178352355957
46,3.687199592590332,15.657183647155762,14.26780891418457,11.419158935546875,10.815424919128418
47,4.765847682952881,11.28851318359375,7.332838535308838,12.035758972167969,28.347301483154297
48,22.39678382873535,19.781312942504883,21.49728775024414,21.168264389038086,16.44513702392578
49,30.38547706604004,22.82722282409668,27.938379287719727,24.821971893310547,18.75455093383789
50,40.425174713134766,40.9232177734375,40.15724182128906,31.61179542541504,35.9874153137207
51,44.69123077392578,40.771629333496094,43.79722213745117,31.04265022277832,36.31906509399414
52,222.443359375,192.62506103515625,213.48345947265625,186.05345153808594,161.68917846679688
53,213.62582397460938,182.67950439453125,210.9873504638672,194.7499237060547,145.80592346191406
54,199.27438354492188,169.97207641601562,207.73670959472656,190.6619415283203,138.92137145996094
55,186.3428192138672,160.17312622070312,202.5907745361328,180.7760772705078,135.23699951171875
56,176.8818359375,151.60585021972656,195.65155029296875,155.47801208496094,131.8521270751953
57,219.46243286132812,168.36231994628906,197.17796325683594,169.03907775878906,208.41275024414062
58,197.80409240722656,178.39796447753906,166.16915893554688,160.61827087402344,188.50270080566406
59,194.10775756835938,156.9556427001953,147.43601989746094,154.6592254638672,168.00685119628906
60,194.5640869140625,142.18408203125,130.98326110839844,143.7119140625,154.4306640625
61,191.62966918945312,128.7891845703125,120.093505859375,128.72799682617188,149.07315063476562
62,185.5356903076172,117.1673812866211,111.80300903320312,113.99322509765625,144.15867614746094
63,209.50645446777344,177.93798828125,237.41734313964844,165.1033477783203,225.07455444335938
64,209.0565185546875,188.11712646484375,210.34410095214844,162.2767791748047,207.37376403808594
65,214.61459350585938,162.9707489013672,200.82164001464844,164.28273010253906,190.21974182128906
66,217.1253662109375,157.89439392089844,188.45867919921875,163.6038055419922,179.9607696533203
67,216.3492431640625,153.72093200683594,175.80308532714844,162.71998596191406,173.5442657470703
68,215.18978881835938,146.71630859375,165.0973663330078,161.83338928222656,168.43995666503906
69,145.8175048828125,170.03875732421875,178.30650329589844,123.75227355957031,185.49107360839844
70,141.1330108642578,136.37911987304688,142.71705627441406,123.08849334716797,155.61097717285156
71,135.34625244140625,140.2335205078125,119.37693786621094,116.39663696289062,147.60623168945312
72,133.6043243408203,117.94378662109375,114.19611358642578,110.95352172851562,133.01890563964844
73,132.31239318847656,110.03180694580078,109.4109878540039,104.5074462890625,124.25048065185547
74,130.0718994140625,105.28340911865234,104.95245361328125,96.81118774414062,119.75927734375
75,127.57416534423828,101.08110809326172,101.63973236083984,92.29730987548828,116.39574432373047
76,112.28886413574219,147.42274475097656,158.26242065429688,121.5436782836914,153.60626220703125
77,89.01323699951172,105.0209732055664,120.583740234375,109.48931884765625,116.10771942138672
78,77.296875,112.30513000488281,94.81181335449219,104.6436767578125,92.733154296875
79,76.56543731689453,90.71034240722656,90.53142547607422,104.90121459960938,82.84622192382812
80,74.90824127197266,84.42548370361328,86.50186157226562,97.73658752441406,75.14359283447266
81,72.01777648925781,82.0699462890625,82.78776550292969,92.32695007324219,71.23490142822266
82,69.56022644042969,79.8580322265625,79.85249328613281,89.48619079589844,68.72805786132812
83,89.32242584228516,89.6834716796875,97.41815948486328,79.51665496826172,84.26837921142578
84,68.67997741699219,65.11920166015625,74.54145812988281,58.79621505737305,64.63838958740234
85,60.37239456176758,73.27816772460938,62.99039077758789,68.1683349609375,59.373966217041016
86,59.6678581237793,66.76544189453125,58.01506042480469,61.76343536376953,55.0881233215332
87,60.009925842285156,62.76578140258789,54.567108154296875,49.095314025878906,52.01993942260742
88,59.54876708984375,59.778961181640625,51.48986053466797,44.10272216796875,50.291202545166016
89,59.167667388916016,60.272369384765625,49.59394454956055,42.43225860595703,48.90092849731445
90,115.90931701660156,88.2088623046875,78.14712524414062,103.64633178710938,199.9288330078125
91,150.9994354248047,83.53475952148438,70.03202819824219,109.90019226074219,174.45045471191406
92,166.11166381835938,83.10343170166016,66.44703674316406,110.71697998046875,175.70654296875
93,141.24380493164062,89.88375091552734,153.4111785888672,132.8938751220703,212.89817810058594
94,162.81198120117188,86.5512466430664,157.52857971191406,143.02574157714844,181.20123291015625
95,178.48004150390625,88.62846374511719,161.89804077148438,147.88131713867188,178.4355926513672
96,189.8334503173828,92.16436767578125,165.6272430419922,151.14898681640625,181.0116424560547
97,75.02914428710938,48.98851776123047,24.99693489074707,16.634130477905273,77.94310760498047
98,103.25965118408203,44.94900894165039,22.697378158569336,24.934171676635742,98.38988494873047
99,123.94036865234375,43.90767288208008,22.65641975402832,26.131223678588867,104.35543823242188
100,137.1256866455078,44.7440185546875,22.32451057434082,28.11326789855957,106.10356903076172
101,20.929399490356445,29.990745544433594,21.861042022705078,17.186918258666992,14.291299819946289
