epoch,lr-Adam,mae,r2,rmse,step,test_mae,val_mae,val_r2,val_rmse
14,,,,,1139,,34.327857971191406,0.35111841559410095,44.985565185546875
,0.00046329123015975297,,,,1140,,,,
15,,32.0394401550293,0.5406253337860107,41.70948791503906,1159,,,,
15,,37.59856414794922,0.4104522466659546,46.50202941894531,1179,,,,
15,,44.23771667480469,0.19150125980377197,60.98064041137695,1199,,,,
15,,,,,1215,,33.88520050048828,0.3984149098396301,43.778541564941406
,0.0004401266686517653,,,,1216,,,,
16,,33.73300552368164,0.6583687663078308,42.03672790527344,1219,,,,
16,,36.61012649536133,0.6066552400588989,45.977046966552734,1239,,,,
16,,45.03520202636719,0.3145514726638794,55.40016555786133,1259,,,,
16,,24.724750518798828,0.7625219821929932,32.70201110839844,1279,,,,
16,,,,,1291,,33.475807189941406,0.381674587726593,43.380123138427734
,0.00041812033521917703,,,,1292,,,,
17,,30.285743713378906,0.489321768283844,43.97706604003906,1299,,,,
17,,31.976158142089844,0.6456925868988037,40.90355682373047,1319,,,,
17,,42.110111236572266,0.17205530405044556,51.96659469604492,1339,,,,
17,,36.83073806762695,0.2422206997871399,50.17673110961914,1359,,,,
17,,,,,1367,,33.23761749267578,0.4076647460460663,43.29012680053711
,0.00039721431845821814,,,,1368,,,,
18,,30.088878631591797,0.4592612385749817,38.41111373901367,1379,,,,
18,,36.909812927246094,0.11602479219436646,52.54752731323242,1399,,,,
18,,46.16333770751953,0.33080196380615234,58.16819381713867,1419,,,,
18,,37.114131927490234,0.05518144369125366,48.66845703125,1439,,,,
18,,,,,1443,,33.133060455322266,0.4135993421077728,43.03207015991211
,0.0003773536025353072,,,,1444,,,,
19,,42.58778762817383,0.3141425848007202,52.467193603515625,1459,,,,
19,,28.16800880432129,0.5916844606399536,41.88253402709961,1479,,,,
19,,35.400821685791016,0.2441861629486084,55.86288833618164,1499,,,,
19,,30.72649383544922,0.25399088859558105,41.40464782714844,1519,,,,
19,,,,,1519,,32.22665023803711,0.44999411702156067,41.777774810791016
,0.0003584859224085418,,,,1520,,,,
20,,41.853763580322266,0.3408278226852417,53.071781158447266,1539,,,,
20,,40.17078399658203,0.44159507751464844,49.09342575073242,1559,,,,
20,,44.92812728881836,-0.02000725269317627,61.026817321777344,1579,,,,
20,,,,,1595,,33.05427169799805,0.43146929144859314,43.024776458740234
,0.0003405616262881147,,,,1596,,,,
21,,42.022308349609375,0.11961376667022705,54.95707321166992,1599,,,,
21,,38.70845031738281,0.40917813777923584,53.45070266723633,1619,,,,
21,,47.0598258972168,0.22833126783370972,62.735565185546875,1639,,,,
21,,44.730857849121094,0.08981198072433472,64.70642852783203,1659,,,,
21,,,,,1671,,32.77092742919922,0.4221328794956207,42.91822052001953
,0.00032353354497370894,,,,1672,,,,
22,,48.07518005371094,0.17022758722305298,59.26571273803711,1679,,,,
22,,34.753334045410156,0.5171130895614624,42.26823043823242,1699,,,,
22,,28.865943908691406,0.5620086193084717,44.657806396484375,1719,,,,
22,,35.573482513427734,0.5492331981658936,40.41472625732422,1739,,,,
22,,,,,1747,,32.4423942565918,0.4292864501476288,42.4485969543457
,0.00030735686772502346,,,,1748,,,,
23,,31.619375228881836,0.7024588584899902,38.40250778198242,1759,,,,
23,,43.52659606933594,0.350212037563324,58.286312103271484,1779,,,,
23,,39.664024353027344,0.4366656541824341,48.45650863647461,1799,,,,
23,,34.04469299316406,0.509260892868042,42.45927047729492,1819,,,,
23,,,,,1823,,31.490768432617188,0.4675041139125824,41.23542022705078
,0.00029198902433877225,,,,1824,,,,
24,,34.32027816772461,0.2972829341888428,45.84757995605469,1839,,,,
24,,37.69602584838867,0.1644076704978943,47.14027404785156,1859,,,,
24,,35.590763092041016,0.27281421422958374,45.542049407958984,1879,,,,
24,,31.292022705078125,0.49825209379196167,39.150230407714844,1899,,,,
24,,,,,1899,,31.621768951416016,0.4485537111759186,41.70916748046875
,0.00027738957312183364,,,,1900,,,,
25,,37.94544219970703,0.47613632678985596,46.600162506103516,1919,,,,
25,,42.330718994140625,0.15813469886779785,57.886077880859375,1939,,,,
25,,38.56977844238281,0.4819592833518982,45.916038513183594,1959,,,,
25,,,,,1975,,32.018035888671875,0.4658919870853424,41.7003173828125
,0.0002635200944657419,,,,1976,,,,
26,,27.5579833984375,0.5211824774742126,36.84593963623047,1979,,,,
26,,32.108436584472656,0.5392271280288696,40.10611343383789,1999,,,,
26,,31.871475219726562,0.6532384157180786,38.7726936340332,2019,,,,
26,,28.079713821411133,0.6283360123634338,39.08924865722656,2039,,,,
26,,,,,2051,,30.995067596435547,0.4725758135318756,40.875633239746094
,0.0002503440897424548,,,,2052,,,,
27,,35.53445816040039,-0.06910014152526855,46.98870849609375,2059,,,,
27,,44.280513763427734,0.22568565607070923,57.501548767089844,2079,,,,
27,,37.658206939697266,0.2483394742012024,53.23104476928711,2099,,,,
27,,28.028963088989258,0.6118683815002441,35.899314880371094,2119,,,,
27,,,,,2127,,31.172731399536133,0.4595016837120056,41.329139709472656
,0.00023782688525533205,,,,2128,,,,
28,,31.44295310974121,0.43284446001052856,43.4261360168457,2139,,,,
28,,35.90091323852539,0.5035856366157532,48.125343322753906,2159,,,,
28,,37.28131866455078,0.48860394954681396,45.17194366455078,2179,,,,
28,,35.46138000488281,0.3513733744621277,42.00926971435547,2199,,,,
28,,,,,2203,,30.66472625732422,0.4817868173122406,40.919986724853516
,0.00022593554099256544,,,,2204,,,,
29,,29.725841522216797,0.5244680047035217,43.167972564697266,2219,,,,
29,,31.478227615356445,0.6462541818618774,35.10895538330078,2239,,,,
29,,34.7253532409668,0.599905252456665,43.43281555175781,2259,,,,
29,,45.13654708862305,0.1695600152015686,59.57377624511719,2279,,,,
29,,,,,2279,,30.950056076049805,0.48281049728393555,41.101802825927734
,0.00021463876394293716,,,,2280,,,,
30,,27.88205909729004,0.678302526473999,34.41634750366211,2299,,,,
30,,39.41420364379883,0.14729803800582886,56.2430305480957,2319,,,,
30,,33.35527420043945,0.537217378616333,43.0008544921875,2339,,,,
30,,,,,2355,,29.84716796875,0.486844003200531,40.284080505371094
,0.0002039068257457903,,,,2356,,,,
31,,36.5420036315918,0.4327365756034851,48.3372917175293,2359,,,,
31,,45.472373962402344,0.2564312219619751,61.13722229003906,2379,,,,
31,,45.828453063964844,-0.21172523498535156,60.30772018432617,2399,,,,
31,,34.51106643676758,0.6444011926651001,40.11922836303711,2419,,,,
31,,,,,2431,,30.61485481262207,0.4745599627494812,41.14083480834961
,0.00019371148445850077,,,,2432,,,,
32,,37.10026550292969,0.45828795433044434,49.12960433959961,2439,,,,
32,,36.14088439941406,0.40979570150375366,46.00067901611328,2459,,,,
32,,45.91559600830078,0.31194156408309937,59.791439056396484,2479,,,,
32,,45.3550910949707,0.22993981838226318,56.3437385559082,2499,,,,
32,,,,,2507,,29.861616134643555,0.5009784698486328,39.87462615966797
,0.00018402591023557573,,,,2508,,,,
33,,49.57714080810547,0.025552570819854736,66.30644226074219,2519,,,,
33,,37.2276496887207,0.2638362646102905,50.981685638427734,2539,,,,
33,,39.67668914794922,0.449501633644104,57.1506233215332,2559,,,,
33,,33.871429443359375,0.3335481882095337,42.81784439086914,2579,,,,
33,,,,,2583,,29.147499084472656,0.5182101726531982,39.329620361328125
,0.00017482461472379692,,,,2584,,,,
34,,28.05634117126465,0.49529457092285156,38.21184539794922,2599,,,,
34,,33.92253875732422,0.42655014991760254,47.08232116699219,2619,,,,
34,,43.22657012939453,0.41515809297561646,52.143798828125,2639,,,,
34,,34.63792419433594,0.4853366017341614,47.589717864990234,2659,,,,
34,,,,,2659,,29.10697364807129,0.5238611698150635,39.08213424682617
,0.00016608338398760707,,,,2660,,,,
35,,31.1192569732666,0.46971946954727173,37.26421356201172,2679,,,,
35,,33.97477722167969,0.3923191428184509,47.378971099853516,2699,,,,
35,,31.46583366394043,0.565621018409729,40.104557037353516,2719,,,,
35,,,,,2735,,29.123180389404297,0.5089817643165588,39.657501220703125
,0.0001577792147882267,,,,2736,,,,
36,,36.10331726074219,0.4115040898323059,45.677433013916016,2739,,,,
36,,35.23408508300781,0.08343654870986938,58.533042907714844,2759,,,,
36,,28.80888557434082,0.5241096019744873,39.530113220214844,2779,,,,
36,,33.35576629638672,0.5740705728530884,40.73500061035156,2799,,,,
36,,,,,2811,,29.67641830444336,0.5122014880180359,39.7681884765625
,0.00014989025404881537,,,,2812,,,,
37,,32.429542541503906,0.43152278661727905,43.98052215576172,2819,,,,
37,,43.54913330078125,0.3173058032989502,55.88357162475586,2839,,,,
37,,40.12482833862305,0.3865104913711548,49.52598190307617,2859,,,,
37,,36.38147735595703,0.5264151096343994,48.53837203979492,2879,,,,
37,,,,,2887,,28.882530212402344,0.5211133360862732,39.12778854370117
,0.00014239574134637458,,,,2888,,,,
38,,41.600555419921875,0.21877211332321167,49.35640335083008,2899,,,,
38,,24.883407592773438,0.4033466577529907,36.361427307128906,2919,,,,
38,,42.821075439453125,0.45361077785491943,53.92059326171875,2939,,,,
38,,38.90156173706055,0.402898907661438,47.26992416381836,2959,,,,
38,,,,,2963,,29.17377471923828,0.5042301416397095,39.528926849365234
,0.00013527595427905584,,,,2964,,,,
39,,33.51709747314453,0.4861835241317749,49.5064811706543,2979,,,,
39,,41.123931884765625,0.05570858716964722,62.80406188964844,2999,,,,
39,,30.687000274658203,0.5447553396224976,38.933555603027344,3019,,,,
39,,32.69666290283203,0.4854266047477722,44.05431365966797,3039,,,,
39,,,,,3039,,28.60110855102539,0.5377616286277771,38.68367385864258
,0.00012851215656510304,,,,3040,,,,
40,,29.978679656982422,0.5963296294212341,36.04881286621094,3059,,,,
40,,35.2447509765625,0.363486111164093,46.018455505371094,3079,,,,
40,,36.385765075683594,0.4438197612762451,48.8010368347168,3099,,,,
40,,,,,3115,,28.793745040893555,0.5315659046173096,38.87651443481445
,0.00012208654873684788,,,,3116,,,,
41,,35.1122932434082,0.15881562232971191,51.94387435913086,3119,,,,
41,,32.375396728515625,0.620935320854187,41.678531646728516,3139,,,,
41,,50.094661712646484,-0.3209981918334961,67.79345703125,3159,,,,
41,,36.362754821777344,0.5788604617118835,42.63357162475586,3179,,,,
41,,,,,3191,,28.847373962402344,0.5302442908287048,38.92448043823242
,0.00011598222130000548,,,,3192,,,,
42,,34.379913330078125,0.4929541349411011,40.4204216003418,3199,,,,
42,,40.00160217285156,0.03229963779449463,51.65791702270508,3219,,,,
42,,25.128559112548828,0.5518388748168945,33.35559844970703,3239,,,,
42,,35.156612396240234,0.5367773175239563,45.16109848022461,3259,,,,
42,,,,,3267,,29.03174591064453,0.5232563614845276,39.194496154785156
,0.00011018311023500519,,,,3268,,,,
43,,35.69860076904297,0.35882633924484253,48.07099151611328,3279,,,,
43,,32.597679138183594,0.6148319244384766,38.81282043457031,3299,,,,
43,,29.78426170349121,0.4371550679206848,35.279563903808594,3319,,,,
43,,26.723615646362305,0.5310732126235962,34.89731979370117,3339,,,,
43,,,,,3343,,29.228059768676758,0.5200316309928894,39.290531158447266
,0.00010467395472325493,,,,3344,,,,
44,,36.15718078613281,0.37415051460266113,45.619041442871094,3359,,,,
44,,22.009828567504883,0.6466468572616577,33.09965896606445,3379,,,,
44,,36.202335357666016,0.5204319953918457,48.90740203857422,3399,,,,
44,,39.38471984863281,0.21102946996688843,57.30643844604492,3419,,,,
44,,,,,3419,,28.571802139282227,0.5328013300895691,38.60358428955078
,9.944025698709218e-05,,,,3420,,,,
45,,36.3398323059082,0.47387367486953735,50.51617431640625,3439,,,,
45,,27.400737762451172,0.5915498733520508,40.41322326660156,3459,,,,
45,,34.547481536865234,0.5060580372810364,44.15606689453125,3479,,,,
45,,,,,3495,,28.814247131347656,0.5371297001838684,38.720436096191406
,9.446824413773756e-05,,,,3496,,,,
46,,40.20549392700195,0.22629928588867188,51.599281311035156,3499,,,,
46,,28.207183837890625,0.6551184058189392,36.82524108886719,3519,,,,
46,,35.93490219116211,0.39229947328567505,48.27599334716797,3539,,,,
46,,32.82312774658203,0.3647633194923401,41.2358512878418,3559,,,,
46,,,,,3571,,29.261960983276367,0.5291022658348083,39.056880950927734
,8.974483193085068e-05,,,,3572,,,,
47,,42.591617584228516,0.3096666932106018,53.21896743774414,3579,,,,
47,,40.00191116333008,0.33411699533462524,55.877342224121094,3599,,,,
47,,28.146791458129883,0.6820705533027649,36.4737663269043,3619,,,,
47,,37.19350814819336,0.47366559505462646,44.567909240722656,3639,,,,
47,,,,,3647,,28.79582977294922,0.537894606590271,38.538578033447266
,8.525759033430814e-05,,,,3648,,,,
48,,27.480924606323242,0.6130053997039795,35.729698181152344,3659,,,,
48,,41.82844543457031,0.41463804244995117,54.13682174682617,3679,,,,
48,,41.32112503051758,0.430816113948822,60.00328063964844,3699,,,,
48,,35.29061508178711,0.4446312189102173,46.24992752075195,3719,,,,
48,,,,,3723,,28.2408447265625,0.540479302406311,38.093910217285156
,8.099471081759274e-05,,,,3724,,,,
49,,29.21053123474121,0.1874822974205017,38.80160903930664,3739,,,,
49,,25.86484146118164,0.6541169881820679,34.63488006591797,3759,,,,
49,,35.43169021606445,0.42054539918899536,47.89143371582031,3779,,,,
49,,45.076534271240234,0.11231029033660889,61.29037857055664,3799,,,,
49,,,,,3799,,28.482589721679688,0.5392539501190186,38.475921630859375
,7.69449752767131e-05,,,,3800,,,,
50,,36.49419403076172,0.5876146554946899,48.8341178894043,3819,,,,
50,,25.89127540588379,0.6001887321472168,32.43107986450195,3839,,,,
50,,27.379518508911133,0.5089696645736694,38.1085090637207,3859,,,,
50,,,,,3875,,28.44179344177246,0.5364356637001038,38.48065185546875
,7.309772651287744e-05,,,,3876,,,,
51,,27.655067443847656,0.7355179190635681,34.25233840942383,3879,,,,
51,,34.09860610961914,0.5898054838180542,42.09341049194336,3899,,,,
51,,31.72770118713379,0.6440384984016418,42.03188705444336,3919,,,,
51,,37.0738410949707,0.5930105447769165,44.02659606933594,3939,,,,
51,,,,,3951,,28.346454620361328,0.5430185794830322,38.308372497558594
,6.944284018723356e-05,,,,3952,,,,
52,,44.69384002685547,0.058516502380371094,61.25374221801758,3959,,,,
52,,34.83045196533203,0.1920143961906433,49.487709045410156,3979,,,,
52,,34.26533126831055,0.34354954957962036,46.908050537109375,3999,,,,
52,,24.41510009765625,0.716998815536499,32.96766662597656,4019,,,,
52,,,,,4027,,28.804513931274414,0.533612072467804,38.68096923828125
,6.597069817787189e-05,,,,4028,,,,
53,,37.00900650024414,0.2746776342391968,49.38579177856445,4039,,,,
53,,32.99480056762695,0.669684886932373,40.442569732666016,4059,,,,
53,,34.311668395996094,0.35358232259750366,43.24933624267578,4079,,,,
53,,31.944244384765625,0.4347890019416809,39.45386505126953,4099,,,,
53,,,,,4103,,28.03404426574707,0.5545226335525513,37.67789077758789
,6.267216326897829e-05,,,,4104,,,,
54,,29.537094116210938,0.6207628846168518,36.31059265136719,4119,,,,
54,,31.553447723388672,0.5404190421104431,39.75616455078125,4139,,,,
54,,30.667274475097656,0.48487091064453125,45.572227478027344,4159,,,,
54,,36.59861373901367,0.3619532585144043,54.104984283447266,4179,,,,
54,,,,,4179,,28.36037826538086,0.5499351620674133,37.87107849121094
,5.953855510552937e-05,,,,4180,,,,
55,,,,,4196,28.5690860748291,,,
