epoch,loss,lr-Adam,r2,rmse,step,val_r2,val_rmse
,,0.001,,,0,,
0,0.7755091786384583,,-0.4637995958328247,0.9064958691596985,4,,
0,0.7754834294319153,,-0.05046403408050537,0.9076711535453796,9,,
0,0.6314129829406738,,-0.07187402248382568,0.8204664587974548,14,,
0,1.1152220964431763,,-0.005229949951171875,1.3281359672546387,19,,
0,0.9059396982192993,,0.043352723121643066,1.1292279958724976,24,,
0,0.7984678745269775,,0.18173080682754517,1.0580215454101562,29,,
0,0.7721675634384155,,-0.14178669452667236,0.92738276720047,34,,
0,0.5014898180961609,,0.24182391166687012,0.6821513175964355,39,,
0,,,,,43,0.043944425880908966,0.9228752851486206
,,0.00098,,,44,,
1,0.677914559841156,,-0.003934979438781738,0.8446993827819824,44,,
1,0.7690086960792542,,-0.08106708526611328,0.9992642402648926,49,,
1,0.664604902267456,,-0.25974929332733154,0.7898285984992981,54,,
1,0.6851989030838013,,-0.1732783317565918,0.8470097780227661,59,,
1,0.8068715333938599,,0.1995113492012024,1.0641425848007202,64,,
1,0.600831925868988,,0.33031702041625977,0.8142721056938171,69,,
1,0.5784313678741455,,0.15269118547439575,0.6819443702697754,74,,
1,0.725931704044342,,0.04721188545227051,0.9659180045127869,79,,
1,0.8477172255516052,,0.02740699052810669,1.0078190565109253,84,,
1,,,,,87,0.031046699732542038,0.9249392747879028
,,0.0009603999999999999,,,88,,
2,0.6694911122322083,,0.002816140651702881,0.7962227463722229,89,,
2,0.6253637671470642,,-0.30094754695892334,0.7834423184394836,94,,
2,0.625022292137146,,-0.20128202438354492,0.7435568571090698,99,,
2,0.7655444741249084,,0.23644167184829712,0.9527238607406616,104,,
2,0.6845535039901733,,0.199637770652771,0.9041995406150818,109,,
2,0.7547885775566101,,0.21658951044082642,0.8848890066146851,114,,
2,0.6425943970680237,,0.11150062084197998,0.8563011288642883,119,,
2,0.9260122776031494,,-0.1779477596282959,1.2303833961486816,124,,
2,0.8870171308517456,,-0.06601917743682861,1.1094887256622314,129,,
2,,,,,131,0.05933007597923279,0.876037061214447
,,0.0009411919999999999,,,132,,
3,1.0136853456497192,,0.19503283500671387,1.2411472797393799,134,,
3,0.7814315557479858,,-0.0858147144317627,0.945358395576477,139,,
3,0.5856564044952393,,-0.01472783088684082,0.873896598815918,144,,
3,0.8906489014625549,,0.04237020015716553,1.0040594339370728,149,,
3,0.7404193878173828,,0.10210323333740234,1.0124825239181519,154,,
