epoch,lr-Adam,mae,r2,rmse,step,val_mae,val_r2,val_rmse
,0.001,,,,0,,,
0,,105.64700317382812,-2.16459584236145,123.60326385498047,4,,,
0,,126.41397094726562,-1.4022653102874756,167.3786163330078,9,,,
0,,94.09866333007812,-1.3137636184692383,125.41773223876953,14,,,
0,,53.16253662109375,-0.37860107421875,70.73042297363281,19,,,
0,,43.611839294433594,0.20496892929077148,51.80644226074219,24,,,
0,,45.40213394165039,0.2797873020172119,66.17850494384766,29,,,
0,,39.68112564086914,0.2582988739013672,48.12200164794922,34,,,
0,,58.90496063232422,-0.0991666316986084,85.96690368652344,39,,,
0,,52.83551788330078,0.01125258207321167,79.52515411376953,44,,,
0,,70.55108642578125,-0.08817398548126221,104.90741729736328,49,,,
0,,52.20524978637695,0.29239892959594727,69.53919219970703,54,,,
0,,114.48469543457031,-0.7468503713607788,151.613037109375,59,,,
0,,86.59595489501953,-0.1655566692352295,126.05193328857422,64,,,
0,,45.102848052978516,0.05317354202270508,72.68358612060547,69,,,
0,,41.77989196777344,0.082119882106781,56.17179489135742,74,,,
0,,72.6875991821289,0.13322150707244873,84.85250854492188,79,,,
0,,61.409996032714844,0.24189966917037964,79.5458984375,84,,,
0,,61.67273712158203,-0.20799410343170166,82.79713439941406,89,,,
0,,48.3264274597168,-0.1562591791152954,59.82912826538086,94,,,
0,,37.38496398925781,0.397442102432251,46.73957061767578,99,,,
0,,58.461124420166016,-0.02052783966064453,75.7175521850586,104,,,
0,,57.33453369140625,-0.07281994819641113,84.93484497070312,109,,,
0,,90.06170654296875,-0.40010154247283936,142.22267150878906,114,,,
0,,78.50222778320312,-0.4673171043395996,100.97953033447266,119,,,
0,,56.35540771484375,0.26619428396224976,69.93950653076172,124,,,
0,,53.655025482177734,-0.0499492883682251,80.31256103515625,129,,,
0,,78.61225128173828,-0.2772707939147949,121.47388458251953,134,,,
0,,49.65692901611328,-0.04290187358856201,54.821571350097656,139,,,
0,,65.90837860107422,0.31616276502609253,81.67906951904297,144,,,
0,,83.75928497314453,-0.5333936214447021,117.11393737792969,149,,,
0,,61.339786529541016,0.19708096981048584,84.5875244140625,154,,,
0,,45.03191375732422,0.1946987509727478,55.781494140625,159,,,
0,,100.13365173339844,-0.6726875305175781,133.29019165039062,164,,,
0,,,,,166,52.23406219482422,0.19437871873378754,73.53791809082031
,0.00095,,,,167,,,
1,,40.74859619140625,-0.30170655250549316,80.58723449707031,169,,,
1,,46.681087493896484,-0.14218449592590332,55.187950134277344,174,,,
1,,49.54219055175781,0.14409077167510986,60.7047004699707,179,,,
1,,53.86847686767578,0.21150392293930054,82.18804931640625,184,,,
1,,69.6514892578125,-0.018996357917785645,88.01997375488281,189,,,
1,,68.09052276611328,0.09119069576263428,110.69145965576172,194,,,
1,,54.889381408691406,0.2633441090583801,68.43675994873047,199,,,
1,,56.004432678222656,0.03172987699508667,72.80465698242188,204,,,
1,,43.76685333251953,-0.15726900100708008,91.5737075805664,209,,,
1,,80.571533203125,-0.2713695764541626,118.71302032470703,214,,,
1,,55.62682342529297,0.14484673738479614,86.55679321289062,219,,,
1,,58.77767562866211,0.07225322723388672,83.16574096679688,224,,,
1,,56.306854248046875,0.33795076608657837,80.99562072753906,229,,,
1,,68.34322357177734,0.1234397292137146,86.72054290771484,234,,,
1,,46.43315124511719,0.38002926111221313,58.072853088378906,239,,,
1,,54.09214401245117,-0.12443983554840088,85.31830596923828,244,,,
1,,43.06534194946289,0.1660754680633545,54.59977340698242,249,,,
1,,35.468143463134766,0.3070905804634094,46.29823303222656,254,,,
1,,51.043174743652344,0.21189594268798828,65.34097290039062,259,,,
1,,76.26226043701172,-0.42598557472229004,98.63137817382812,264,,,
1,,67.60147857666016,-0.12335705757141113,101.27017211914062,269,,,
1,,50.385948181152344,0.2433878779411316,61.73512268066406,274,,,
1,,72.01477813720703,-0.3361237049102783,95.86876678466797,279,,,
1,,67.62406921386719,0.09011435508728027,99.50245666503906,284,,,
1,,36.95864486694336,0.4681192636489868,47.49435806274414,289,,,
1,,66.63870239257812,-0.8380258083343506,88.13567352294922,294,,,
1,,74.53279113769531,-0.07189440727233887,98.16355895996094,299,,,
1,,71.71847534179688,-0.041576385498046875,87.00399780273438,304,,,
1,,53.85335159301758,-0.35629332065582275,64.01509094238281,309,,,
1,,95.27572631835938,-0.4328422546386719,139.01687622070312,314,,,
1,,72.08262634277344,-0.24464666843414307,96.83161163330078,319,,,
1,,48.579166412353516,0.27513378858566284,60.46857833862305,324,,,
1,,103.77876281738281,-0.009586811065673828,139.72213745117188,329,,,
1,,,,,333,50.28402328491211,0.2542578876018524,70.7626724243164
,0.0009025,,,,334,,,
2,,39.739810943603516,-0.04495406150817871,47.3045768737793,334,,,
2,,56.48697280883789,0.17893671989440918,84.04159545898438,339,,,
2,,49.427371978759766,0.02265864610671997,83.1594467163086,344,,,
2,,107.76380157470703,-0.14103829860687256,148.333984375,349,,,
2,,56.587711334228516,0.1561737060546875,66.65132904052734,354,,,
2,,77.68376159667969,0.0542791485786438,110.90143585205078,359,,,
2,,57.557594299316406,0.2624247670173645,88.37984466552734,364,,,
2,,72.26374816894531,-0.019164204597473145,93.2440185546875,369,,,
2,,55.56503677368164,-0.10395646095275879,81.8814926147461,374,,,
2,,80.48518371582031,-0.2397441864013672,106.66991424560547,379,,,
2,,52.10388946533203,-0.25646650791168213,76.17528533935547,384,,,
2,,47.13215255737305,0.4124082922935486,75.07518005371094,389,,,
2,,61.990142822265625,0.02653324604034424,78.84184265136719,394,,,
2,,46.631935119628906,-0.4692591428756714,72.78983306884766,399,,,
2,,62.09130859375,0.028907597064971924,86.6331787109375,404,,,
2,,45.50419616699219,0.28636157512664795,62.260528564453125,409,,,
2,,32.35608673095703,0.6391386985778809,39.91091537475586,414,,,
2,,77.76318359375,-0.10156655311584473,119.76194763183594,419,,,
2,,92.91326141357422,-0.24364471435546875,134.3130340576172,424,,,
2,,48.15385055541992,0.3439111113548279,59.54218673706055,429,,,
2,,66.26515197753906,0.20698755979537964,87.94316864013672,434,,,
2,,80.08836364746094,-0.19635236263275146,102.58478546142578,439,,,
2,,102.73698425292969,-0.2062230110168457,140.8710174560547,444,,,
2,,57.522560119628906,0.1393844485282898,82.82847595214844,449,,,
2,,44.98854064941406,0.16940850019454956,56.021636962890625,454,,,
2,,60.81697082519531,-0.019606947898864746,71.29231262207031,459,,,
2,,57.031150817871094,0.028252243995666504,90.3056411743164,464,,,
2,,47.98650360107422,0.279585063457489,67.17872619628906,469,,,
2,,42.21589279174805,0.5761705040931702,50.99855422973633,474,,,
2,,61.83312225341797,-0.5197567939758301,81.13207244873047,479,,,
2,,41.323638916015625,0.24105089902877808,74.17113494873047,484,,,
2,,49.20016860961914,0.009681344032287598,85.2464370727539,489,,,
2,,34.75929641723633,0.5384988784790039,50.296878814697266,494,,,
2,,69.57694244384766,-0.20087683200836182,93.44804382324219,499,,,
