epoch,lr-Adam,mae,r2,rmse,step,test_mae,val_mae,val_r2,val_rmse
,0.001,,,,0,,,,
0,,105.07554626464844,-1.7158737182617188,124.44068908691406,19,,,,
0,,43.68077087402344,0.033143699169158936,56.93163299560547,39,,,,
0,,55.6906623840332,-0.03766298294067383,73.53204345703125,59,,,,
0,,,,,77,,52.99882888793945,-0.014647680334746838,64.5796890258789
,0.00095,,,,78,,,,
1,,37.276641845703125,0.385164737701416,53.193485260009766,79,,,,
1,,50.153350830078125,-0.26605701446533203,65.26739501953125,99,,,,
1,,48.373111724853516,0.1685214638710022,60.15544128417969,119,,,,
1,,45.97368240356445,0.2010785937309265,58.9206428527832,139,,,,
1,,,,,155,,49.519287109375,0.07407379150390625,61.79987716674805
,0.0009025,,,,156,,,,
2,,47.889312744140625,0.1934645175933838,58.61951446533203,159,,,,
2,,61.17118835449219,-0.046868205070495605,78.77831268310547,179,,,,
2,,66.291259765625,-0.5251442193984985,86.84906768798828,199,,,,
2,,58.380958557128906,-0.1248629093170166,75.4394302368164,219,,,,
2,,,,,233,,50.43690490722656,0.01663222163915634,63.59716033935547
,0.000857375,,,,234,,,,
3,,33.72993469238281,0.10338813066482544,43.05868148803711,239,,,,
3,,42.61759567260742,0.30806779861450195,55.428611755371094,259,,,,
3,,50.232749938964844,0.12206220626831055,66.78746795654297,279,,,,
3,,46.72947692871094,0.22685688734054565,62.729244232177734,299,,,,
3,,,,,311,,42.554508209228516,0.30226069688796997,54.108856201171875
,0.0008145062499999999,,,,312,,,,
4,,51.82917022705078,0.04212242364883423,60.47053146362305,319,,,,
4,,44.96168518066406,0.4037711024284363,56.80658721923828,339,,,,
4,,39.27404022216797,0.4631184935569763,51.354888916015625,359,,,,
4,,49.51730728149414,0.13561934232711792,68.48025512695312,379,,,,
4,,,,,389,,44.123722076416016,0.255465567111969,55.739501953125
,0.0007737809374999998,,,,390,,,,
5,,55.90250015258789,-0.7358776330947876,75.04692840576172,399,,,,
5,,38.41096115112305,0.4565192461013794,49.9649772644043,419,,,,
5,,49.452919006347656,0.05548948049545288,65.6318359375,439,,,,
5,,50.45524597167969,0.02021956443786621,64.96717834472656,459,,,,
5,,,,,467,,44.203399658203125,0.2341347187757492,56.244659423828125
,0.0007350918906249997,,,,468,,,,
6,,38.37078094482422,0.3615075945854187,54.714744567871094,479,,,,
6,,38.45444107055664,-0.10334432125091553,47.032257080078125,499,,,,
6,,40.4652099609375,0.29197102785110474,53.80662536621094,519,,,,
6,,47.899986267089844,0.020059287548065186,65.60530090332031,539,,,,
6,,,,,545,,39.80864715576172,0.3612956404685974,51.3740234375
,0.0006983372960937497,,,,546,,,,
7,,48.562782287597656,0.2644418478012085,59.76321029663086,559,,,,
7,,53.8350715637207,-0.2088475227355957,78.25507354736328,579,,,,
7,,33.54657745361328,0.5638587474822998,42.423309326171875,599,,,,
7,,40.648807525634766,0.23531895875930786,51.64640808105469,619,,,,
7,,,,,623,,39.442626953125,0.35448983311653137,51.22972106933594
,0.0006634204312890621,,,,624,,,,
8,,54.13010025024414,0.07424390316009521,70.61190795898438,639,,,,
8,,36.26299285888672,0.3876934051513672,44.89228439331055,659,,,,
8,,38.217288970947266,0.10175085067749023,49.15752029418945,679,,,,
