epoch,lr-Adam,mae,r2,rmse,step,test_mae,val_mae,val_r2,val_rmse
,0.001,,,,0,,,,
0,,86.2975845336914,-1.5696008205413818,104.51597595214844,19,,,,
0,,60.80915832519531,-0.19610583782196045,75.03711700439453,39,,,,
0,,56.678306579589844,-0.2206571102142334,74.06404876708984,59,,,,
0,,,,,77,,49.34453201293945,0.10430658608675003,60.784095764160156
,0.00095,,,,78,,,,
1,,55.98283767700195,-0.3512004613876343,71.62895965576172,79,,,,
1,,44.67581558227539,-0.09852564334869385,64.62933349609375,99,,,,
1,,47.26229476928711,0.0672692060470581,66.6149673461914,119,,,,
1,,35.03135299682617,0.43760305643081665,43.61024856567383,139,,,,
1,,,,,155,,47.177791595458984,0.124094158411026,60.01587677001953
,0.0009025,,,,156,,,,
2,,59.38322448730469,-0.16171646118164062,73.0534439086914,159,,,,
2,,43.26137161254883,0.35425692796707153,54.049072265625,179,,,,
2,,47.337284088134766,0.03257113695144653,61.29342269897461,199,,,,
2,,45.83962631225586,0.194524884223938,59.00156784057617,219,,,,
2,,,,,233,,44.85954284667969,0.21127144992351532,57.22317123413086
,0.000857375,,,,234,,,,
3,,41.002532958984375,0.14286422729492188,54.28594207763672,239,,,,
3,,42.929420471191406,0.2821521759033203,55.557342529296875,259,,,,
3,,49.86124801635742,0.09790802001953125,60.820072174072266,279,,,,
3,,58.585365295410156,0.033157169818878174,72.34215545654297,299,,,,
3,,,,,311,,42.4523811340332,0.2878461182117462,54.10940933227539
,0.0008145062499999999,,,,312,,,,
4,,44.706298828125,0.14646834135055542,59.42364501953125,319,,,,
4,,53.65362548828125,-0.07403266429901123,70.44453430175781,339,,,,
4,,44.072505950927734,0.32048481702804565,57.962303161621094,359,,,,
4,,48.99674987792969,0.1918860673904419,61.5651741027832,379,,,,
4,,,,,389,,41.915828704833984,0.3036169111728668,53.59868240356445
,0.0007737809374999998,,,,390,,,,
5,,40.53643035888672,0.2722875475883484,50.59710693359375,399,,,,
5,,39.32126998901367,0.3715183138847351,50.331398010253906,419,,,,
5,,60.421627044677734,0.08899843692779541,76.25042724609375,439,,,,
5,,39.78840255737305,0.6010065078735352,47.92311477661133,459,,,,
5,,,,,467,,41.82235336303711,0.3094369173049927,53.17521667480469
,0.0007350918906249997,,,,468,,,,
6,,38.90735626220703,0.32456839084625244,46.38298034667969,479,,,,
6,,47.47747039794922,0.2813037037849426,58.23641586303711,499,,,,
6,,43.719566345214844,-0.0489959716796875,52.689659118652344,519,,,,
