epoch,lr-Adam,mae,r2,rmse,step,test_mae,val_mae,val_r2,val_rmse
,0.001,,,,0,,,,
0,,106.03385925292969,-1.7631242275238037,125.51852416992188,19,,,,
0,,42.0033073425293,0.2128700613975525,51.36838150024414,39,,,,
0,,56.940277099609375,-0.05447101593017578,74.12519073486328,59,,,,
0,,,,,77,,54.32394027709961,-0.0425703339278698,65.68172454833984
,0.00095,,,,78,,,,
1,,39.809757232666016,0.36246490478515625,54.166542053222656,79,,,,
1,,50.024497985839844,-0.2548818588256836,64.97870635986328,99,,,,
1,,50.776397705078125,0.14803332090377808,60.89206314086914,119,,,,
1,,42.269325256347656,0.2898132801055908,55.55226135253906,139,,,,
1,,,,,155,,51.176273345947266,0.0067728920839726925,63.74351501464844
,0.0009025,,,,156,,,,
2,,46.51410675048828,0.15599244832992554,59.96580123901367,159,,,,
2,,60.947994232177734,-0.05758368968963623,79.18045806884766,179,,,,
2,,74.17410278320312,-0.6899999380111694,91.4224853515625,199,,,,
2,,54.77924728393555,-0.060054898262023926,73.23400115966797,219,,,,
2,,,,,233,,48.553253173828125,0.10087070614099503,60.75720977783203
,0.000857375,,,,234,,,,
3,,33.42974853515625,0.09662896394729614,43.220680236816406,239,,,,
3,,41.18320083618164,0.3398796319961548,54.13944625854492,259,,,,
3,,48.742652893066406,0.1596880555152893,65.34063720703125,279,,,,
3,,47.0289306640625,0.19713979959487915,63.923431396484375,299,,,,
3,,,,,311,,43.736480712890625,0.23629063367843628,55.94305419921875
,0.0008145062499999999,,,,312,,,,
4,,51.26982879638672,-0.05168771743774414,63.36248016357422,319,,,,
4,,47.89875793457031,0.29248106479644775,61.88155746459961,339,,,,
4,,40.581138610839844,0.47293204069137573,50.88337326049805,359,,,,
4,,51.6989631652832,0.10484170913696289,69.68875885009766,379,,,,
4,,,,,389,,42.07841110229492,0.2511434257030487,55.07643127441406
,0.0007737809374999998,,,,390,,,,
5,,48.273780822753906,-0.10132646560668945,59.77662658691406,399,,,,
5,,41.85047149658203,0.3284063935279846,55.54268264770508,419,,,,
5,,45.599266052246094,0.23151177167892456,59.20109939575195,439,,,,
5,,45.29830551147461,0.11245280504226685,61.833717346191406,459,,,,
5,,,,,467,,42.894866943359375,0.22774021327495575,56.13275146484375
,0.0007350918906249997,,,,468,,,,
6,,45.106056213378906,0.22055864334106445,60.45304870605469,479,,,,
6,,36.577850341796875,0.010898232460021973,44.530826568603516,499,,,,
6,,40.51354217529297,0.31266915798187256,53.01431655883789,519,,,,
6,,48.80232620239258,0.040238380432128906,64.92630767822266,539,,,,
6,,,,,545,,41.72556686401367,0.2730507552623749,54.24693298339844
,0.0006983372960937497,,,,546,,,,
7,,46.156917572021484,0.2970924377441406,58.4217414855957,559,,,,
7,,51.04903030395508,-0.151076078414917,76.36225891113281,579,,,,
7,,33.02984619140625,0.5308661460876465,43.99864959716797,599,,,,
7,,39.87788009643555,0.258279025554657,50.86513900756836,619,,,,
7,,,,,623,,42.23314666748047,0.30083203315734863,53.30955123901367
,0.0006634204312890621,,,,624,,,,
8,,50.13808059692383,0.18212497234344482,66.37019348144531,639,,,,
8,,46.71634292602539,0.157698392868042,52.652748107910156,659,,,,
8,,36.924827575683594,0.18236011266708374,46.89997100830078,679,,,,
8,,35.62815475463867,0.24334955215454102,49.014347076416016,699,,,,
8,,,,,701,,40.72285842895508,0.3248814344406128,52.39471435546875
,0.000630249409724609,,,,702,,,,
9,,42.735992431640625,0.09914511442184448,60.73909378051758,719,,,,
9,,33.05133056640625,0.4848942160606384,45.052188873291016,739,,,,
9,,57.55445861816406,-0.10402441024780273,72.2859115600586,759,,,,
9,,42.501869201660156,0.4100837707519531,51.392845153808594,779,,,,
9,,,,,779,,40.76173782348633,0.34823787212371826,51.56182861328125
,0.0005987369392383785,,,,780,,,,
10,,57.188232421875,0.15665686130523682,69.07624053955078,799,,,,
10,,29.75887107849121,0.5341153740882874,37.29576873779297,819,,,,
10,,48.24152755737305,0.07356405258178711,65.74329376220703,839,,,,
10,,,,,857,,40.710052490234375,0.3276175856590271,52.39501190185547
,0.0005688000922764595,,,,858,,,,
11,,46.38360595703125,0.21484243869781494,61.97162628173828,859,,,,
11,,49.747066497802734,0.28854888677597046,64.98921966552734,879,,,,
11,,42.78608703613281,0.2158874273300171,58.950958251953125,899,,,,
11,,47.09138870239258,-0.09776151180267334,64.37985229492188,919,,,,
11,,,,,935,,41.1888427734375,0.2902405858039856,53.54315948486328
,0.0005403600876626365,,,,936,,,,
12,,42.93003463745117,0.1808728575706482,59.640743255615234,939,,,,
12,,34.550926208496094,0.44208359718322754,44.024749755859375,959,,,,
12,,39.04195785522461,0.1729915738105774,54.633514404296875,979,,,,
12,,36.86995315551758,0.4560784101486206,50.888885498046875,999,,,,
12,,,,,1013,,41.506858825683594,0.28740009665489197,53.741661071777344
,0.0005133420832795047,,,,1014,,,,
13,,37.14055633544922,0.0541304349899292,58.93288040161133,1019,,,,
13,,44.27332305908203,-0.07810866832733154,67.24677276611328,1039,,,,
13,,52.00861358642578,0.053106069564819336,68.60822296142578,1059,,,,
13,,38.19269561767578,0.42260992527008057,50.16695022583008,1079,,,,
13,,,,,1091,,38.99924087524414,0.3726944327354431,50.61878204345703
,0.00048767497911552944,,,,1092,,,,
14,,44.04071044921875,0.29903167486190796,55.57189178466797,1099,,,,
14,,40.684661865234375,0.41531968116760254,53.461997985839844,1119,,,,
14,,54.15013885498047,0.018495619297027588,69.57621002197266,1139,,,,
14,,35.53076171875,0.42495524883270264,48.38381576538086,1159,,,,
14,,,,,1169,,38.405235290527344,0.41573524475097656,48.93124771118164
,0.00046329123015975297,,,,1170,,,,
15,,46.4616813659668,-0.07504141330718994,69.84254455566406,1179,,,,
15,,43.09648513793945,0.36009877920150757,56.63060760498047,1199,,,,
15,,34.58308792114258,0.5837100744247437,45.43668746948242,1219,,,,
15,,42.56548309326172,0.30579298734664917,55.69648361206055,1239,,,,
15,,,,,1247,,38.62075424194336,0.39810845255851746,49.4085578918457
,0.0004401266686517653,,,,1248,,,,
16,,42.14589309692383,0.1386709213256836,56.827842712402344,1259,,,,
16,,32.109561920166016,0.6525235176086426,38.82096862792969,1279,,,,
16,,46.467628479003906,0.04468411207199097,64.24012756347656,1299,,,,
16,,40.360069274902344,0.3853936791419983,48.67832946777344,1319,,,,
16,,,,,1325,,39.38190460205078,0.3794863224029541,50.23873519897461
,0.00041812033521917703,,,,1326,,,,
17,,34.66791534423828,0.24413806200027466,44.87678146362305,1339,,,,
17,,43.0745849609375,0.2911440134048462,56.97288513183594,1359,,,,
17,,49.642574310302734,0.2265697717666626,62.55630874633789,1379,,,,
17,,56.815521240234375,0.0011131763458251953,73.27313995361328,1399,,,,
17,,,,,1403,,39.769371032714844,0.364866703748703,50.573890686035156
,0.00039721431845821814,,,,1404,,,,
18,,38.277889251708984,0.39929264783859253,54.77054977416992,1419,,,,
18,,43.23065948486328,0.36811161041259766,54.08420181274414,1439,,,,
18,,37.6290283203125,0.32403111457824707,50.338096618652344,1459,,,,
18,,37.543174743652344,0.3611971139907837,51.924713134765625,1479,,,,
18,,,,,1481,,39.42034912109375,0.3789933919906616,50.2555046081543
,0.0003773536025353072,,,,1482,,,,
