epoch,lr-Adam,mae,r2,rmse,step,val_mae,val_r2,val_rmse
,0.001,,,,0,,,
0,,52.55879211425781,-0.37775278091430664,67.5315170288086,19,,,
0,,34.424861907958984,0.28891706466674805,43.24357223510742,39,,,
0,,40.74103927612305,-0.2758369445800781,50.791038513183594,59,,,
0,,51.7283821105957,0.11999064683914185,60.9832763671875,79,,,
0,,49.824581146240234,-0.3713175058364868,60.705108642578125,99,,,
0,,34.8433952331543,0.28158485889434814,41.214195251464844,119,,,
0,,53.737159729003906,-1.1571381092071533,65.83949279785156,139,,,
0,,,,,142,36.409210205078125,0.111171655356884,46.64924240112305
,0.00095,,,,143,,,
1,,47.29649353027344,-0.004771709442138672,61.71403884887695,159,,,
1,,36.564971923828125,-0.07980716228485107,50.77834701538086,179,,,
1,,40.13935470581055,0.2918505072593689,54.76455307006836,199,,,
1,,26.84004783630371,-0.33817577362060547,33.27642822265625,219,,,
1,,48.59125518798828,-0.7591793537139893,57.77189636230469,239,,,
