epoch,lr-Adam,mae,r2,rmse,step,val_mae,val_r2,val_rmse
,0.001,,,,0,,,
0,,56.76352310180664,-0.20838093757629395,74.3587646484375,19,,,
0,,38.75492858886719,0.32219260931015015,53.00699996948242,39,,,
0,,47.28334426879883,0.23166954517364502,59.663822174072266,59,,,
0,,,,,77,48.34191131591797,0.27423039078712463,60.89134216308594
,0.00095,,,,78,,,
1,,44.998565673828125,0.1745074987411499,56.528812408447266,79,,,
1,,54.88932800292969,0.1379668116569519,71.36919403076172,99,,,
1,,45.39519500732422,0.15629547834396362,60.36677551269531,119,,,
1,,61.96992111206055,-0.0655527114868164,82.43267059326172,139,,,
1,,,,,155,44.807403564453125,0.3506818115711212,57.54673767089844
,0.0009025,,,,156,,,
2,,46.792259216308594,0.08428388833999634,60.72365188598633,159,,,
2,,43.260986328125,0.06298255920410156,57.54317092895508,179,,,
2,,46.40053939819336,0.27181971073150635,63.753746032714844,199,,,
2,,55.76051330566406,0.04634016752243042,72.22552490234375,219,,,
2,,,,,233,44.25580978393555,0.35628384351730347,57.096595764160156
,0.000857375,,,,234,,,
3,,54.394065856933594,-0.0947648286819458,72.11328887939453,239,,,
3,,45.00532531738281,0.08764845132827759,64.42122650146484,259,,,
3,,53.613582611083984,-0.3356170654296875,70.55286407470703,279,,,
3,,35.24463653564453,0.317192018032074,44.29338073730469,299,,,
3,,,,,311,43.729286193847656,0.3819306790828705,56.061798095703125
,0.0008145062499999999,,,,312,,,
4,,64.1930160522461,-0.36353862285614014,85.2840576171875,319,,,
4,,48.65664291381836,0.23067200183868408,59.97471237182617,339,,,
4,,38.11048889160156,0.5117640495300293,49.511695861816406,359,,,
4,,47.01402282714844,0.22037267684936523,62.49839401245117,379,,,
4,,,,,389,45.36762237548828,0.3462194502353668,57.60512161254883
,0.0007737809374999998,,,,390,,,
5,,39.71231460571289,0.5686847567558289,49.40288162231445,399,,,
5,,34.89262390136719,0.5088640451431274,44.188499450683594,419,,,
5,,42.09757995605469,0.199634850025177,68.04731750488281,439,,,
5,,36.19012451171875,0.4658554196357727,50.69447708129883,459,,,
5,,,,,467,49.89088821411133,0.17369896173477173,64.8783187866211
,0.0007350918906249997,,,,468,,,
6,,50.41537094116211,0.05398213863372803,60.72175216674805,479,,,
6,,47.23818588256836,0.06597453355789185,58.62885665893555,499,,,
6,,25.81133270263672,0.7468698024749756,31.96062469482422,519,,,
6,,47.27713394165039,0.2985196113586426,66.2122802734375,539,,,
6,,,,,545,41.32530975341797,0.4064081311225891,54.9345703125
,0.0006983372960937497,,,,546,,,
7,,43.83076477050781,0.11652624607086182,59.249908447265625,559,,,
7,,33.57248306274414,0.5214124321937561,41.53843688964844,579,,,
7,,36.606048583984375,0.4427962303161621,47.425636291503906,599,,,
7,,39.99415588378906,0.2863568067550659,52.679630279541016,619,,,
7,,,,,623,42.4470100402832,0.3929053544998169,55.70915222167969
,0.0006634204312890621,,,,624,,,
8,,31.05239486694336,0.6091220378875732,42.089012145996094,639,,,
8,,41.2216682434082,0.2565351724624634,54.860321044921875,659,,,
8,,47.67491149902344,0.1399989128112793,65.99578857421875,679,,,
8,,49.274539947509766,0.34114784002304077,65.57324981689453,699,,,
8,,,,,701,43.05168151855469,0.37008896470069885,56.72652053833008
,0.000630249409724609,,,,702,,,
9,,44.6954231262207,0.06360048055648804,60.43266677856445,719,,,
9,,47.10621643066406,0.16149920225143433,61.661319732666016,739,,,
9,,46.88017654418945,-0.040793418884277344,65.9422378540039,759,,,
9,,39.76390075683594,0.30841147899627686,49.96738815307617,779,,,
9,,,,,779,42.252288818359375,0.4188961684703827,54.132530212402344
,0.0005987369392383785,,,,780,,,
10,,48.17433166503906,0.391015887260437,59.54732131958008,799,,,
10,,39.534996032714844,0.08762580156326294,58.271724700927734,819,,,
10,,35.04291534423828,0.4823373556137085,50.39433670043945,839,,,
10,,,,,857,40.93185043334961,0.41976380348205566,54.35982894897461
,0.0005688000922764595,,,,858,,,
11,,39.12629318237305,0.047232866287231445,60.45111846923828,859,,,
11,,44.043907165527344,-0.23780930042266846,57.593406677246094,879,,,
11,,40.4825553894043,0.3352392911911011,50.569828033447266,899,,,
11,,41.89406204223633,0.31533414125442505,60.2299690246582,919,,,
11,,,,,935,40.331974029541016,0.4403557777404785,53.4287109375
,0.0005403600876626365,,,,936,,,
12,,39.03117370605469,0.4958571195602417,47.44544982910156,939,,,
12,,37.96342086791992,0.3649996519088745,50.02945327758789,959,,,
