epoch,lr-Adam,mae,r2,rmse,step,test_mae/dataloader_idx_0,test_mae/dataloader_idx_1,test_mae/dataloader_idx_2,test_r2/dataloader_idx_0,test_r2/dataloader_idx_1,test_r2/dataloader_idx_2,val_mae,val_r2,val_rmse
14,,41.42036819458008,0.16995781660079956,50.947975158691406,1099,,,,,,,,,
14,,41.6053466796875,0.3081926107406616,58.149314880371094,1119,,,,,,,,,
14,,39.532867431640625,0.44138360023498535,50.86936950683594,1139,,,,,,,,,
14,,50.89547348022461,0.39735448360443115,63.820804595947266,1159,,,,,,,,,
14,,,,,1169,,,,,,,39.1027717590332,0.3357360064983368,48.87907028198242
,0.00046329123015975297,,,,1170,,,,,,,,,
15,,40.44084167480469,0.4669732451438904,51.64954376220703,1179,,,,,,,,,
15,,36.813819885253906,0.24436300992965698,51.69733810424805,1199,,,,,,,,,
15,,53.62914276123047,0.10120594501495361,71.39128112792969,1219,,,,,,,,,
15,,49.90947723388672,0.08892476558685303,69.37577819824219,1239,,,,,,,,,
15,,,,,1247,,,,,,,43.059810638427734,0.16788224875926971,53.509830474853516
,0.0004401266686517653,,,,1248,,,,,,,,,
16,,35.08325958251953,0.3817586898803711,42.62752914428711,1259,,,,,,,,,
16,,33.475486755371094,0.5341077446937561,40.3305549621582,1279,,,,,,,,,
16,,48.55473327636719,0.091916024684906,60.89208221435547,1299,,,,,,,,,
16,,35.03108215332031,0.32458066940307617,47.890872955322266,1319,,,,,,,,,
16,,,,,1325,,,,,,,39.05010986328125,0.32161253690719604,49.081336975097656
,0.00041812033521917703,,,,1326,,,,,,,,,
17,,50.58156204223633,0.11046373844146729,70.8544921875,1339,,,,,,,,,
17,,38.03213119506836,0.37199288606643677,47.65555953979492,1359,,,,,,,,,
17,,48.656856536865234,0.3891293406486511,56.682682037353516,1379,,,,,,,,,
17,,49.17552947998047,0.20189952850341797,65.1688232421875,1399,,,,,,,,,
17,,,,,1403,,,,,,,38.06892776489258,0.3418024182319641,48.792503356933594
,0.00039721431845821814,,,,1404,,,,,,,,,
18,,31.222694396972656,0.6023551225662231,40.16403579711914,1419,,,,,,,,,
18,,38.114044189453125,0.13754910230636597,55.19800567626953,1439,,,,,,,,,
18,,37.79325866699219,0.17091792821884155,51.903541564941406,1459,,,,,,,,,
18,,32.462303161621094,0.4300192594528198,47.87738800048828,1479,,,,,,,,,
18,,,,,1481,,,,,,,37.329193115234375,0.34518203139305115,47.8115348815918
,0.0003773536025353072,,,,1482,,,,,,,,,
19,,38.305171966552734,0.28716015815734863,53.75019454956055,1499,,,,,,,,,
19,,36.5073356628418,0.19666653871536255,43.89204788208008,1519,,,,,,,,,
19,,39.48656463623047,0.4906005859375,52.11798095703125,1539,,,,,,,,,
19,,40.01470947265625,0.0567970871925354,61.33353042602539,1559,,,,,,,,,
19,,,,,1559,,,,,,,37.195838928222656,0.37390390038490295,46.512489318847656
,0.0003584859224085418,,,,1560,,,,,,,,,
20,,43.39453125,0.3345569372177124,63.84771728515625,1579,,,,,,,,,
20,,35.27928161621094,0.4456963539123535,45.925235748291016,1599,,,,,,,,,
20,,41.127601623535156,-0.10993719100952148,52.68325424194336,1619,,,,,,,,,
20,,,,,1637,,,,,,,39.64189910888672,0.282639741897583,50.75901412963867
,0.0003405616262881147,,,,1638,,,,,,,,,
21,,39.90216064453125,0.1372806429862976,56.06267166137695,1639,,,,,,,,,
21,,30.344844818115234,0.5383783578872681,43.65739822387695,1659,,,,,,,,,
21,,44.74595260620117,0.3295440673828125,57.89320373535156,1679,,,,,,,,,
21,,51.929874420166016,0.0554082989692688,66.67675018310547,1699,,,,,,,,,
21,,,,,1715,,,,,,,39.12312698364258,0.2834920287132263,49.209659576416016
,0.00032353354497370894,,,,1716,,,,,,,,,
22,,38.98741912841797,0.3165293335914612,55.655521392822266,1719,,,,,,,,,
22,,43.683746337890625,0.22358638048171997,62.16789245605469,1739,,,,,,,,,
22,,37.39832305908203,0.10916155576705933,48.68170166015625,1759,,,,,,,,,
22,,41.53007888793945,0.4496886730194092,53.65227508544922,1779,,,,,,,,,
22,,,,,1793,,,,,,,36.440284729003906,0.3713049590587616,46.57551956176758
,0.00030735686772502346,,,,1794,,,,,,,,,
23,,33.28725814819336,0.4824196696281433,44.272850036621094,1799,,,,,,,,,
23,,38.744205474853516,0.5771197080612183,48.05298614501953,1819,,,,,,,,,
23,,32.596317291259766,0.6448075771331787,38.80351638793945,1839,,,,,,,,,
23,,30.10684585571289,0.6541144847869873,37.57383346557617,1859,,,,,,,,,
23,,,,,1871,,,,,,,36.2701416015625,0.40982937812805176,45.87039566040039
,0.00029198902433877225,,,,1872,,,,,,,,,
24,,34.13016128540039,0.4863649010658264,43.00291442871094,1879,,,,,,,,,
24,,33.97486114501953,0.4031146764755249,42.222137451171875,1899,,,,,,,,,
24,,38.1907844543457,0.43847954273223877,50.01028823852539,1919,,,,,,,,,
24,,41.71944046020508,-0.08330965042114258,59.6500358581543,1939,,,,,,,,,
24,,,,,1949,,,,,,,35.93086242675781,0.3833219110965729,46.55166244506836
,0.00027738957312183364,,,,1950,,,,,,,,,
25,,48.04291534423828,0.38259100914001465,62.068607330322266,1959,,,,,,,,,
25,,36.42222595214844,0.44840413331985474,46.53215408325195,1979,,,,,,,,,
25,,39.360748291015625,0.36276817321777344,52.79448318481445,1999,,,,,,,,,
25,,44.786075592041016,0.3622286915779114,57.56085205078125,2019,,,,,,,,,
25,,,,,2027,,,,,,,38.43109893798828,0.3045860230922699,49.41692352294922
,0.0002635200944657419,,,,2028,,,,,,,,,
26,,38.98274230957031,0.24027329683303833,51.421630859375,2039,,,,,,,,,
26,,38.29521942138672,0.496753454208374,47.9081916809082,2059,,,,,,,,,
26,,41.10545349121094,0.3074265122413635,57.71818923950195,2079,,,,,,,,,
26,,48.675392150878906,0.12227976322174072,62.08970642089844,2099,,,,,,,,,
26,,,,,2105,,,,,,,35.855560302734375,0.4053279161453247,45.84340286254883
,0.0002503440897424548,,,,2106,,,,,,,,,
27,,44.938175201416016,0.3392472267150879,60.37137222290039,2119,,,,,,,,,
27,,40.045509338378906,0.2500912547111511,53.57897186279297,2139,,,,,,,,,
27,,36.02872085571289,0.5803978443145752,44.22893142700195,2159,,,,,,,,,
27,,36.45930099487305,0.3575987219810486,44.37580108642578,2179,,,,,,,,,
27,,,,,2183,,,,,,,35.845436096191406,0.3854871094226837,46.18501663208008
,0.00023782688525533205,,,,2184,,,,,,,,,
28,,42.200992584228516,0.2505868673324585,51.7331428527832,2199,,,,,,,,,
28,,42.83967590332031,0.2895171642303467,50.863746643066406,2219,,,,,,,,,
28,,35.31901550292969,0.4424430727958679,46.60300064086914,2239,,,,,,,,,
28,,44.53664779663086,0.1944771409034729,61.12999725341797,2259,,,,,,,,,
28,,,,,2261,,,,,,,34.802154541015625,0.4233240783214569,45.13896560668945
,0.00022593554099256544,,,,2262,,,,,,,,,
29,,46.078617095947266,0.17825818061828613,70.57158660888672,2279,,,,,,,,,
29,,44.68467712402344,0.3764163851737976,54.331398010253906,2299,,,,,,,,,
29,,38.45892333984375,0.596291184425354,48.86490249633789,2319,,,,,,,,,
29,,41.8311767578125,0.29973769187927246,56.964508056640625,2339,,,,,,,,,
29,,,,,2339,,,,,,,36.33759689331055,0.38917869329452515,46.219093322753906
,0.00021463876394293716,,,,2340,,,,,,,,,
30,,30.591476440429688,0.5209795236587524,42.81598663330078,2359,,,,,,,,,
30,,37.242347717285156,0.3721638321876526,47.52081298828125,2379,,,,,,,,,
30,,47.64838790893555,0.24415451288223267,61.606388092041016,2399,,,,,,,,,
30,,,,,2417,,,,,,,34.939640045166016,0.4128004014492035,44.86870574951172
,0.0002039068257457903,,,,2418,,,,,,,,,
31,,32.475223541259766,0.5892211198806763,43.13935852050781,2419,,,,,,,,,
31,,38.03846740722656,0.49192655086517334,47.913211822509766,2439,,,,,,,,,
31,,28.155031204223633,0.6068188548088074,40.7393913269043,2459,,,,,,,,,
31,,38.918331146240234,0.35647428035736084,48.79890441894531,2479,,,,,,,,,
31,,,,,2495,,,,,,,35.58745574951172,0.40910497307777405,45.372371673583984
,0.00019371148445850077,,,,2496,,,,,,,,,
32,,34.086456298828125,0.47864168882369995,47.97174835205078,2499,,,,,,,,,
32,,33.41315460205078,0.7179396152496338,41.4784049987793,2519,,,,,,,,,
32,,33.786136627197266,0.6497788429260254,40.55223083496094,2539,,,,,,,,,
32,,34.28750991821289,0.5737015008926392,44.464019775390625,2559,,,,,,,,,
32,,,,,2573,,,,,,,34.146514892578125,0.4534094035625458,43.57844924926758
,0.00018402591023557573,,,,2574,,,,,,,,,
33,,45.250553131103516,0.24915707111358643,59.91559600830078,2579,,,,,,,,,
33,,36.13325119018555,0.5932705998420715,48.80403137207031,2599,,,,,,,,,
33,,27.65024185180664,0.6842694878578186,37.52252197265625,2619,,,,,,,,,
33,,40.54154968261719,0.2676128149032593,60.95161819458008,2639,,,,,,,,,
33,,,,,2651,,,,,,,34.13895034790039,0.43899208307266235,44.21736526489258
,0.00017482461472379692,,,,2652,,,,,,,,,
34,,36.42646026611328,0.5828588008880615,49.6873779296875,2659,,,,,,,,,
34,,38.76557540893555,0.5194311141967773,50.202999114990234,2679,,,,,,,,,
34,,46.88834762573242,0.1800849437713623,58.59292221069336,2699,,,,,,,,,
34,,42.19502258300781,0.23594439029693604,60.740272521972656,2719,,,,,,,,,
34,,,,,2729,,,,,,,34.22890090942383,0.4331102669239044,44.28437423706055
,0.00016608338398760707,,,,2730,,,,,,,,,
35,,35.720401763916016,0.5660345554351807,45.71259689331055,2739,,,,,,,,,
35,,37.90606689453125,0.6378684043884277,44.432403564453125,2759,,,,,,,,,
35,,29.53729248046875,0.39678049087524414,48.00058364868164,2779,,,,,,,,,
35,,29.75014305114746,0.6020058393478394,41.99884033203125,2799,,,,,,,,,
35,,,,,2807,,,,,,,33.61614990234375,0.4543510377407074,43.48406219482422
,0.0001577792147882267,,,,2808,,,,,,,,,
36,,31.299802780151367,0.5241539478302002,45.9444580078125,2819,,,,,,,,,
36,,31.577531814575195,0.6609002351760864,40.214935302734375,2839,,,,,,,,,
36,,40.141326904296875,0.018959343433380127,59.240596771240234,2859,,,,,,,,,
36,,43.623756408691406,0.219510018825531,62.373077392578125,2879,,,,,,,,,
36,,,,,2885,,,,,,,35.2057991027832,0.4313300848007202,44.98629379272461
,0.00014989025404881537,,,,2886,,,,,,,,,
37,,30.366479873657227,0.4224950075149536,49.97862243652344,2899,,,,,,,,,
37,,26.473876953125,0.7528125643730164,36.514530181884766,2919,,,,,,,,,
37,,27.409942626953125,0.5228759050369263,45.96437072753906,2939,,,,,,,,,
37,,32.043331146240234,0.6339295506477356,39.9007568359375,2959,,,,,,,,,
37,,,,,2963,,,,,,,34.47433090209961,0.4316997528076172,44.35090255737305
,0.00014239574134637458,,,,2964,,,,,,,,,
38,,33.65766906738281,0.5084498524665833,42.14936065673828,2979,,,,,,,,,
38,,33.6318244934082,0.3563069701194763,52.42186737060547,2999,,,,,,,,,
38,,29.937389373779297,0.5595182776451111,40.837547302246094,3019,,,,,,,,,
38,,31.152027130126953,0.5716094374656677,37.81521224975586,3039,,,,,,,,,
38,,,,,3041,,,,,,,33.86635208129883,0.439945250749588,43.86391067504883
,0.00013527595427905584,,,,3042,,,,,,,,,
39,,31.445661544799805,0.5917714834213257,38.05888748168945,3059,,,,,,,,,
39,,31.446044921875,0.599087119102478,41.16598892211914,3079,,,,,,,,,
39,,42.947181701660156,0.20648187398910522,59.352317810058594,3099,,,,,,,,,
39,,43.60520553588867,0.39176952838897705,57.6345329284668,3119,,,,,,,,,
39,,,,,3119,,,,,,,34.49403381347656,0.43884187936782837,43.90972137451172
,0.00012851215656510304,,,,3120,,,,,,,,,
40,,25.689653396606445,0.6876927614212036,33.814361572265625,3139,,,,,,,,,
40,,43.82065200805664,0.4051976799964905,55.140079498291016,3159,,,,,,,,,
40,,33.60420227050781,0.5433588624000549,43.11040496826172,3179,,,,,,,,,
40,,,,,3197,,,,,,,34.361995697021484,0.44409996271133423,43.8691520690918
,0.00012208654873684788,,,,3198,,,,,,,,,
41,,26.090641021728516,0.6617599129676819,34.007591247558594,3199,,,,,,,,,
41,,31.381454467773438,0.49167168140411377,43.860023498535156,3219,,,,,,,,,
41,,31.698951721191406,0.5981810092926025,45.73324966430664,3239,,,,,,,,,
41,,38.53520202636719,0.458065927028656,49.03900909423828,3259,,,,,,,,,
41,,,,,3275,,,,,,,33.763572692871094,0.4539165794849396,43.468170166015625
,0.00011598222130000548,,,,3276,,,,,,,,,
42,,40.16433334350586,0.45312148332595825,47.814937591552734,3279,,,,,,,,,
42,,35.23041534423828,0.04299581050872803,51.68711853027344,3299,,,,,,,,,
42,,33.69075012207031,0.608055591583252,42.18852996826172,3319,,,,,,,,,
42,,35.36870193481445,0.6021920442581177,44.247215270996094,3339,,,,,,,,,
42,,,,,3353,,,,,,,33.64827346801758,0.45148932933807373,43.51459503173828
,0.00011018311023500519,,,,3354,,,,,,,,,
43,,41.95497512817383,0.43039393424987793,56.18715286254883,3359,,,,,,,,,
43,,35.051483154296875,0.19732201099395752,52.54230880737305,3379,,,,,,,,,
43,,23.13738441467285,0.7463526129722595,31.056934356689453,3399,,,,,,,,,
43,,34.70796585083008,0.5705693960189819,45.321556091308594,3419,,,,,,,,,
43,,,,,3431,,,,,,,33.06597900390625,0.4676368236541748,42.7984504699707
,0.00010467395472325493,,,,3432,,,,,,,,,
44,,37.718746185302734,0.18211209774017334,50.787776947021484,3439,,,,,,,,,
44,,32.88956069946289,0.4459226131439209,43.675498962402344,3459,,,,,,,,,
44,,35.04688262939453,0.4323849081993103,46.76534652709961,3479,,,,,,,,,
44,,46.01308059692383,0.17912620306015015,59.295230865478516,3499,,,,,,,,,
44,,,,,3509,,,,,,,33.50107192993164,0.45049479603767395,43.48581314086914
,9.944025698709218e-05,,,,3510,,,,,,,,,
45,,45.83325958251953,0.3013380169868469,59.09302520751953,3519,,,,,,,,,
45,,48.1353874206543,0.07867103815078735,66.79437255859375,3539,,,,,,,,,
45,,31.918987274169922,0.5158783197402954,49.79776382446289,3559,,,,,,,,,
45,,24.32149314880371,0.8710018992424011,32.13398742675781,3579,,,,,,,,,
45,,,,,3587,,,,,,,33.60548782348633,0.44190719723701477,43.856075286865234
,9.446824413773756e-05,,,,3588,,,,,,,,,
46,,39.22342300415039,0.4812244176864624,47.898231506347656,3599,,,,,,,,,
46,,37.197479248046875,0.4214984178543091,45.89006805419922,3619,,,,,,,,,
46,,39.520774841308594,0.5520343780517578,51.917362213134766,3639,,,,,,,,,
46,,39.196990966796875,0.44828546047210693,55.88187789916992,3659,,,,,,,,,
46,,,,,3665,,,,,,,32.4522705078125,0.4741657078266144,42.353050231933594
,8.974483193085068e-05,,,,3666,,,,,,,,,
47,,42.70961380004883,0.29203319549560547,57.55306625366211,3679,,,,,,,,,
47,,40.63628387451172,0.3961171507835388,62.842445373535156,3699,,,,,,,,,
47,,30.896425247192383,0.4473029375076294,45.13329315185547,3719,,,,,,,,,
47,,47.05109786987305,0.25404244661331177,59.46479415893555,3739,,,,,,,,,
47,,,,,3743,,,,,,,32.50290298461914,0.4804956018924713,42.0850715637207
,8.525759033430814e-05,,,,3744,,,,,,,,,
48,,20.750675201416016,0.6637963056564331,26.543928146362305,3759,,,,,,,,,
48,,38.80411148071289,0.21247786283493042,60.12545394897461,3779,,,,,,,,,
48,,25.96385383605957,0.7133839130401611,36.19410705566406,3799,,,,,,,,,
48,,28.562641143798828,0.6705643534660339,35.28154754638672,3819,,,,,,,,,
48,,,,,3821,,,,,,,32.96682357788086,0.46545884013175964,42.88975524902344
,8.099471081759274e-05,,,,3822,,,,,,,,,
49,,36.8804931640625,0.5372971296310425,49.616275787353516,3839,,,,,,,,,
49,,28.65656852722168,0.6529241800308228,34.48961639404297,3859,,,,,,,,,
49,,47.08457565307617,-0.015241026878356934,71.12174224853516,3879,,,,,,,,,
49,,29.289752960205078,0.7165203094482422,35.71876525878906,3899,,,,,,,,,
49,,,,,3899,,,,,,,32.14474868774414,0.484580934047699,42.0728759765625
,7.69449752767131e-05,,,,3900,,,,,,,,,
50,,29.954195022583008,0.5764567255973816,36.54233932495117,3919,,,,,,,,,
50,,22.253156661987305,0.747528076171875,32.40557861328125,3939,,,,,,,,,
50,,22.778278350830078,0.7031877040863037,30.362159729003906,3959,,,,,,,,,
50,,,,,3977,,,,,,,32.99826431274414,0.4685872197151184,42.78889846801758
,7.309772651287744e-05,,,,3978,,,,,,,,,
51,,32.727378845214844,0.507315456867218,37.98975372314453,3979,,,,,,,,,
51,,37.629180908203125,0.5830313563346863,50.12141418457031,3999,,,,,,,,,
51,,26.57773780822754,0.6834861040115356,33.17912292480469,4019,,,,,,,,,
51,,33.1971321105957,0.4409372806549072,49.98722839355469,4039,,,,,,,,,
51,,,,,4055,,,,,,,32.54750442504883,0.4708888530731201,42.59807586669922
,6.944284018723356e-05,,,,4056,,,,,,,,,
52,,38.10205841064453,0.3761918544769287,49.68632888793945,4059,,,,,,,,,
52,,39.281280517578125,0.6039229035377502,52.59215545654297,4079,,,,,,,,,
52,,38.73781967163086,0.26313406229019165,57.94688034057617,4099,,,,,,,,,
52,,31.39289093017578,0.6248403787612915,46.503684997558594,4119,,,,,,,,,
52,,,,,4133,,,,,,,32.25853729248047,0.4779791235923767,42.25937271118164
,6.597069817787189e-05,,,,4134,,,,,,,,,
53,,31.993528366088867,0.5000771284103394,45.714256286621094,4139,,,,,,,,,
53,,39.687583923339844,0.2198207974433899,54.88630676269531,4159,,,,,,,,,
53,,32.081764221191406,0.06579983234405518,41.34142303466797,4179,,,,,,,,,
53,,36.82518768310547,0.5249680280685425,49.864566802978516,4199,,,,,,,,,
53,,,,,4211,,,,,,,32.10041427612305,0.48341089487075806,42.02956008911133
,6.267216326897829e-05,,,,4212,,,,,,,,,
54,,32.1086540222168,0.5913839936256409,40.17140197753906,4219,,,,,,,,,
54,,40.763710021972656,0.5621582269668579,51.4253044128418,4239,,,,,,,,,
54,,27.020828247070312,0.6664237380027771,37.79690933227539,4259,,,,,,,,,
54,,23.700761795043945,0.7680689096450806,30.606826782226562,4279,,,,,,,,,
54,,,,,4289,,,,,,,32.08573913574219,0.4867938458919525,42.0061149597168
,5.953855510552937e-05,,,,4290,,,,,,,,,
55,,31.10722541809082,0.5846462249755859,41.52012252807617,4299,,,,,,,,,
55,,28.96756362915039,0.29118722677230835,46.27129364013672,4319,,,,,,,,,
55,,41.79117202758789,0.3455139398574829,63.37204360961914,4339,,,,,,,,,
55,,44.03431701660156,0.01999974250793457,63.65288162231445,4359,,,,,,,,,
55,,,,,4367,,,,,,,31.847415924072266,0.4849718511104584,41.92254638671875
,5.65616273502529e-05,,,,4368,,,,,,,,,
56,,28.984046936035156,0.7161355018615723,39.43171691894531,4379,,,,,,,,,
56,,45.33368682861328,0.31548720598220825,61.36903762817383,4399,,,,,,,,,
56,,31.808937072753906,0.5345876216888428,42.28416061401367,4419,,,,,,,,,
56,,30.3667049407959,0.6153960824012756,40.31250762939453,4439,,,,,,,,,
56,,,,,4445,,,,,,,32.299659729003906,0.4836152195930481,42.22882080078125
,5.373354598274025e-05,,,,4446,,,,,,,,,
57,,42.063934326171875,0.4716716408729553,56.06957244873047,4459,,,,,,,,,
57,,40.46215057373047,0.29181843996047974,54.086238861083984,4479,,,,,,,,,
57,,44.195838928222656,-0.045679450035095215,57.695438385009766,4499,,,,,,,,,
57,,37.91182327270508,0.3591846227645874,46.795433044433594,4519,,,,,,,,,
57,,,,,4523,,,,,,,31.865474700927734,0.4867851734161377,41.88990020751953
,5.104686868360323e-05,,,,4524,,,,,,,,,
58,,29.75632095336914,0.5830349922180176,38.72370910644531,4539,,,,,,,,,
58,,44.383636474609375,0.2804569602012634,57.15137481689453,4559,,,,,,,,,
58,,32.3037223815918,0.5540784597396851,44.072750091552734,4579,,,,,,,,,
58,,26.24850082397461,0.7437822818756104,35.48410415649414,4599,,,,,,,,,
58,,,,,4601,,,,,,,31.7972469329834,0.4943917393684387,41.612815856933594
,4.849452524942307e-05,,,,4602,,,,,,,,,
59,,24.22645378112793,0.6125322580337524,32.72607421875,4619,,,,,,,,,
59,,44.17579650878906,0.2330583930015564,60.906307220458984,4639,,,,,,,,,
59,,38.12476348876953,0.2561389207839966,52.727577209472656,4659,,,,,,,,,
59,,24.292705535888672,0.7476966977119446,36.041412353515625,4679,,,,,,,,,
59,,,,,4679,,,,,,,31.902755737304688,0.4873712360858917,41.8194580078125
,4.606979898695191e-05,,,,4680,,,,,,,,,
60,,40.76577377319336,0.48202967643737793,51.20348358154297,4699,,,,,,,,,
60,,27.076248168945312,0.6767069101333618,35.12759780883789,4719,,,,,,,,,
60,,,,,4722,28.755146026611328,32.660850524902344,28.385337829589844,0.6032701730728149,0.47407346963882446,-33.95301055908203,,,
