epoch,loss,lr-Adam,r2,rmse,step,test_rmse,val_r2,val_rmse
16,0.6456976532936096,,0.12260192632675171,0.7544201016426086,809,,,
16,0.57456374168396,,0.4552677273750305,0.793790876865387,814,,,
16,0.689792275428772,,0.14834201335906982,0.8195846676826477,819,,,
16,0.8906688094139099,,0.371992826461792,1.057312250137329,824,,,
16,0.5639933943748474,,0.17184334993362427,0.8579679131507874,829,,,
16,0.4455953538417816,,0.37176787853240967,0.5879328846931458,834,,,
16,0.6560319662094116,,-0.15437769889831543,0.8176876902580261,839,,,
16,0.5023156404495239,,0.35468006134033203,0.6715840101242065,844,,,
16,0.9207181930541992,,-0.1958988904953003,1.1793533563613892,849,,,
16,,,,,849,,-0.07425141334533691,0.8024511337280273
,,0.00041812033521917703,,,850,,,
17,0.3454078137874603,,0.6572092771530151,0.39067980647087097,854,,,
17,0.3311467170715332,,0.6551477909088135,0.4240375757217407,859,,,
17,0.6833705306053162,,0.4603615999221802,0.8779054284095764,864,,,
17,0.5937861204147339,,0.3056144714355469,0.8551111817359924,869,,,
17,0.6202976703643799,,0.329703688621521,0.7291654348373413,874,,,
17,0.5198090076446533,,-0.23453474044799805,0.635147750377655,879,,,
17,0.4209463596343994,,0.6662472486495972,0.5674048066139221,884,,,
17,0.47838860750198364,,0.6217228174209595,0.6408348083496094,889,,,
17,0.510757327079773,,0.698076605796814,0.6810109615325928,894,,,
17,0.597253680229187,,-0.25004518032073975,0.762479841709137,899,,,
17,,,,,899,,-0.5790165662765503,0.8544343113899231
,,0.00039721431845821814,,,900,,,
18,0.7204733490943909,,0.3328548073768616,0.8914426565170288,904,,,
18,0.8695794939994812,,0.09334409236907959,1.0590758323669434,909,,,
18,0.7177699208259583,,0.5130017399787903,0.8270537853240967,914,,,
18,0.7714871168136597,,0.2033866047859192,1.0501631498336792,919,,,
18,0.5189763307571411,,-0.5075697898864746,0.6656197905540466,924,,,
18,0.79502272605896,,0.37592750787734985,0.9217677712440491,929,,,
18,0.5285609364509583,,0.5946782827377319,0.6258984804153442,934,,,
18,0.5061289668083191,,0.6612433195114136,0.6644433736801147,939,,,
18,0.7403150796890259,,0.4864739775657654,0.9485825896263123,944,,,
18,0.3631494343280792,,0.2530377507209778,0.4546736478805542,949,,,
18,,,,,949,,-0.3087163269519806,0.8124946355819702
,,0.0003773536025353072,,,950,,,
19,0.5208582282066345,,0.6855530738830566,0.6987261772155762,954,,,
19,0.6128780245780945,,0.3661087155342102,0.8067818880081177,959,,,
19,0.5183327198028564,,0.3872435688972473,0.6662014126777649,964,,,
19,0.4289001226425171,,0.6152491569519043,0.616098165512085,969,,,
19,0.7089584469795227,,0.19250869750976562,0.9593435525894165,974,,,
19,0.5622265338897705,,0.318187952041626,0.7110863924026489,979,,,
19,0.30883559584617615,,0.6697074174880981,0.44453275203704834,984,,,
19,0.7658230066299438,,0.07288229465484619,0.9546990394592285,989,,,
19,0.6432743668556213,,0.5847821235656738,0.7706750631332397,994,,,
19,0.5707573294639587,,0.6322742104530334,0.7660283446311951,999,,,
19,,,,,999,,-0.08763527125120163,0.7871066927909851
,,0.0003584859224085418,,,1000,,,
20,0.7084364891052246,,-0.1076592206954956,0.815602719783783,1004,,,
20,0.45916101336479187,,0.7083344459533691,0.5607488751411438,1009,,,
20,0.44914141297340393,,0.6552815437316895,0.5812077522277832,1014,,,
20,0.5522043108940125,,0.5927013158798218,0.6401389241218567,1019,,,
20,0.6306564807891846,,0.11237138509750366,0.9225844740867615,1024,,,
20,0.4562118649482727,,0.4139276146888733,0.6211788058280945,1029,,,
20,0.7452332973480225,,0.3197218179702759,1.0876754522323608,1034,,,
20,0.5791575312614441,,0.2679128050804138,0.7167373895645142,1039,,,
20,0.3309972286224365,,0.7178683280944824,0.39625751972198486,1044,,,
20,0.6978135704994202,,0.1419948935508728,0.9283912181854248,1049,,,
20,,,,,1049,,-0.03745194524526596,0.7659043073654175
,,0.0003405616262881147,,,1050,,,
21,0.49078917503356934,,0.6646865606307983,0.7013770937919617,1054,,,
21,0.5547724366188049,,0.541559100151062,0.7573484778404236,1059,,,
21,0.5797978639602661,,0.27787280082702637,0.8297985196113586,1064,,,
21,0.5182244181632996,,0.49072057008743286,0.716640293598175,1069,,,
21,0.4715292453765869,,0.30146729946136475,0.7015002965927124,1074,,,
21,0.31436866521835327,,0.6730632185935974,0.3934546709060669,1079,,,
21,0.7504934072494507,,0.3135676980018616,0.9775088429450989,1084,,,
21,0.5354054570198059,,0.7314348220825195,0.629484236240387,1089,,,
21,0.6428635716438293,,0.5858689546585083,0.7859725952148438,1094,,,
21,0.5064630508422852,,0.5162056684494019,0.6330639719963074,1099,,,
21,,,,,1099,,-0.2133682668209076,0.7790384888648987
,,0.00032353354497370894,,,1100,,,
22,0.36744993925094604,,0.6947120428085327,0.4404827654361725,1104,,,
22,0.6058104634284973,,0.5402723550796509,0.8207502365112305,1109,,,
22,0.6423872113227844,,0.4644027352333069,0.7476596832275391,1114,,,
22,0.5682369470596313,,0.5547716617584229,0.7042312026023865,1119,,,
22,0.49413567781448364,,0.4204257130622864,0.6514588594436646,1124,,,
22,0.5628904104232788,,0.26579707860946655,0.9692344665527344,1129,,,
22,0.5388407111167908,,0.5760146379470825,0.6805455684661865,1134,,,
22,0.6602846384048462,,0.1907341480255127,0.8751212358474731,1139,,,
22,0.48851504921913147,,0.5725666284561157,0.6288501024246216,1144,,,
22,0.7972316145896912,,0.167449951171875,0.8873062133789062,1149,,,
22,,,,,1149,,-0.399457722902298,0.8024429678916931
,,0.00030735686772502346,,,1150,,,
23,0.4863971471786499,,0.6065636873245239,0.6338549256324768,1154,,,
23,0.3876993954181671,,0.3376545310020447,0.5044918656349182,1159,,,
23,0.4562464952468872,,0.3354557752609253,0.5388439893722534,1164,,,
23,0.7496182918548584,,0.46995240449905396,0.9793104529380798,1169,,,
23,0.4915427267551422,,0.41075438261032104,0.6829913258552551,1174,,,
23,0.6012899279594421,,0.4598952531814575,0.8470536470413208,1179,,,
23,0.6775189638137817,,-0.21158361434936523,1.0636805295944214,1184,,,
23,0.5402773022651672,,0.06248354911804199,0.6855776906013489,1189,,,
23,0.6001409888267517,,0.2590820789337158,0.7877306342124939,1194,,,
23,0.6207454204559326,,0.036104559898376465,0.8282662630081177,1199,,,
23,,,,,1199,,0.026889987289905548,0.7535760998725891
,,0.00029198902433877225,,,1200,,,
24,0.5736400485038757,,0.4533800482749939,0.780419647693634,1204,,,
24,0.4650171101093292,,0.6416698694229126,0.623015284538269,1209,,,
24,0.3461377024650574,,0.680018961429596,0.42941245436668396,1214,,,
24,0.5844374895095825,,0.5881149172782898,0.715563952922821,1219,,,
24,0.23841644823551178,,0.7341769933700562,0.3498222231864929,1224,,,
24,0.5438867211341858,,0.446347177028656,0.770596444606781,1229,,,
24,0.5304133892059326,,0.6481852531433105,0.6581692695617676,1234,,,
24,0.6361278891563416,,0.37697577476501465,0.7654824256896973,1239,,,
24,0.5294941663742065,,-0.033588528633117676,0.6810330152511597,1244,,,
24,0.6040268540382385,,-1.5568764209747314,0.8935257792472839,1249,,,
24,,,,,1249,,-0.15364281833171844,0.7694365978240967
,,0.00027738957312183364,,,1250,,,
25,0.43966373801231384,,0.5689583420753479,0.5004836916923523,1254,,,
25,0.3729732632637024,,0.5831391215324402,0.46709173917770386,1259,,,
25,0.6951746344566345,,0.5284225940704346,0.7985831499099731,1264,,,
25,0.48257142305374146,,0.5616251230239868,0.5748788118362427,1269,,,
25,0.46129366755485535,,0.44575172662734985,0.601790726184845,1274,,,
25,0.6081814169883728,,0.11426705121994019,0.7919721603393555,1279,,,
25,0.7534352540969849,,-0.0013985633850097656,0.9838058948516846,1284,,,
25,1.0536075830459595,,0.12352538108825684,1.3071489334106445,1289,,,
25,0.5605310201644897,,0.09651261568069458,0.6933364868164062,1294,,,
25,0.523221492767334,,0.390983521938324,0.692391574382782,1299,,,
25,,,,,1299,,0.08444370329380035,0.7375101447105408
,,0.0002635200944657419,,,1300,,,
26,0.4948270320892334,,0.4497356414794922,0.6391003131866455,1304,,,
26,0.5361621975898743,,0.46103978157043457,0.6152659058570862,1309,,,
26,0.6809542775154114,,0.30161333084106445,0.915208101272583,1314,,,
26,0.5928677916526794,,0.4089738726615906,0.8511333465576172,1319,,,
26,0.7258408665657043,,0.10705196857452393,0.876578688621521,1324,,,
26,0.3428557515144348,,0.3956916332244873,0.4409300684928894,1329,,,
26,0.6153252124786377,,0.39579135179519653,0.722728431224823,1334,,,
26,0.5409653186798096,,0.36546170711517334,0.8408178091049194,1339,,,
26,0.36977875232696533,,0.5523055791854858,0.48801764845848083,1344,,,
26,0.6323682069778442,,0.38505446910858154,0.725128173828125,1349,,,
26,,,,,1349,,-0.1054132878780365,0.7643388509750366
,,0.0002503440897424548,,,1350,,,
27,0.4383510649204254,,0.5190793871879578,0.6440494656562805,1354,,,
27,0.4773678183555603,,0.21428024768829346,0.5982381701469421,1359,,,
27,0.3935145139694214,,0.6958082914352417,0.48608386516571045,1364,,,
27,0.6484637260437012,,0.5293095111846924,0.8292348980903625,1369,,,
27,0.5608828067779541,,0.02278536558151245,0.6848531365394592,1374,,,
27,0.55292809009552,,0.4305998682975769,0.7533665299415588,1379,,,
27,0.6626042723655701,,0.05181705951690674,0.8113223910331726,1384,,,
27,0.5564492344856262,,0.28757619857788086,0.6929717063903809,1389,,,
27,0.5950280427932739,,-0.4072399139404297,0.7846759557723999,1394,,,
27,0.39712509512901306,,0.4879683256149292,0.46529221534729004,1399,,,
27,,,,,1399,,-0.12572230398654938,0.7601348161697388
,,0.00023782688525533205,,,1400,,,
28,0.5017334818840027,,0.4741303324699402,0.6996524930000305,1404,,,
28,0.456337571144104,,0.610659658908844,0.6807782053947449,1409,,,
28,0.4531265199184418,,0.6487188339233398,0.6252945065498352,1414,,,
28,0.5407325625419617,,0.603161633014679,0.6370437145233154,1419,,,
28,0.5844550132751465,,0.16664528846740723,0.7981414198875427,1424,,,
28,0.5573945045471191,,-0.4947822093963623,1.008755087852478,1429,,,
28,0.5908228158950806,,0.5324855446815491,0.810581386089325,1434,,,
28,0.7214716672897339,,0.4650766849517822,0.8583095669746399,1439,,,
28,0.7569292783737183,,-0.2713063955307007,1.160919189453125,1444,,,
28,0.3139669895172119,,0.20746982097625732,0.4285402297973633,1449,,,
28,,,,,1449,,-0.5636863708496094,0.8333315253257751
,,0.00022593554099256544,,,1450,,,
29,0.47739121317863464,,0.07486456632614136,0.6425953507423401,1454,,,
29,0.4659630060195923,,0.7452502250671387,0.6090035438537598,1459,,,
29,0.5048598647117615,,0.3774171471595764,0.7268312573432922,1464,,,
29,0.44223567843437195,,0.16243302822113037,0.5931613445281982,1469,,,
29,0.5180044770240784,,0.6103758215904236,0.673421323299408,1474,,,
29,0.5385456681251526,,0.48794126510620117,0.6528056263923645,1479,,,
29,0.37385448813438416,,0.7955515384674072,0.5039253830909729,1484,,,
29,0.7400091886520386,,0.1380307674407959,1.194270133972168,1489,,,
29,0.6226001977920532,,0.5662126541137695,0.8044635653495789,1494,,,
29,0.901951014995575,,-0.2264556884765625,1.1423159837722778,1499,,,
29,,,,,1499,,-0.1225646585226059,0.7483254671096802
,,0.00021463876394293716,,,1500,,,
30,0.5627834796905518,,0.4905330538749695,0.7068544626235962,1504,,,
30,0.289354145526886,,0.5196747779846191,0.36899441480636597,1509,,,
30,0.5874813199043274,,0.5016483068466187,0.7352715730667114,1514,,,
30,0.35054972767829895,,0.5578410029411316,0.5636681914329529,1519,,,
30,0.3189901113510132,,0.7113555669784546,0.45846036076545715,1524,,,
30,0.34968721866607666,,0.8379822969436646,0.4229942858219147,1529,,,
30,0.8909169435501099,,0.017019808292388916,1.1322804689407349,1534,,,
30,0.5099192261695862,,0.6403188705444336,0.6643771529197693,1539,,,
30,0.5323001146316528,,0.40766769647598267,0.6720516085624695,1544,,,
30,0.3043622076511383,,0.717511773109436,0.40800777077674866,1549,,,
30,,,,,1549,,-0.014761424623429775,0.7530239820480347
,,0.0002039068257457903,,,1550,,,
31,0.3416595458984375,,0.346927285194397,0.4831434488296509,1554,,,
31,0.5896021127700806,,-0.21137666702270508,0.7930765151977539,1559,,,
31,0.3600168824195862,,0.5375156402587891,0.4179551899433136,1564,,,
31,0.5642173290252686,,0.5664823055267334,0.7636150121688843,1569,,,
31,0.36081281304359436,,0.7994760274887085,0.43687769770622253,1574,,,
31,0.3981831669807434,,0.7737712860107422,0.5913257002830505,1579,,,
31,0.3910410404205322,,0.750699520111084,0.5615524053573608,1584,,,
31,0.8383040428161621,,-0.016624093055725098,1.0041584968566895,1589,,,
31,0.4172923266887665,,0.5125046372413635,0.5146318674087524,1594,,,
31,0.43569788336753845,,0.403780996799469,0.6944499015808105,1599,,,
31,,,,,1599,,-0.14229552447795868,0.7491496205329895
,,0.00019371148445850077,,,1600,,,
32,0.5618994832038879,,0.6150465607643127,0.7888138890266418,1604,,,
32,0.4966447651386261,,0.5356073975563049,0.6412342190742493,1609,,,
32,0.38903433084487915,,0.6021416187286377,0.6668612957000732,1614,,,
32,0.5159204602241516,,0.4413851499557495,0.636671781539917,1619,,,
32,0.4401054382324219,,0.6037675738334656,0.515014111995697,1624,,,
32,0.44112110137939453,,0.5336244106292725,0.5084646940231323,1629,,,
32,0.6115315556526184,,0.3274539113044739,0.8649806976318359,1634,,,
32,0.4953508675098419,,0.5524328351020813,0.6109354496002197,1639,,,
32,0.749482274055481,,0.47746962308883667,0.8904541730880737,1644,,,
32,0.41591787338256836,,0.7409732341766357,0.4606858789920807,1649,,,
32,,,,,1649,,-0.22139407694339752,0.7477902173995972
,,0.00018402591023557573,,,1650,,,
33,0.5269758105278015,,0.34244126081466675,0.661633312702179,1654,,,
33,0.3138278126716614,,0.6826928853988647,0.39352861046791077,1659,,,
33,0.38631531596183777,,0.5571727752685547,0.4960179030895233,1664,,,
33,0.5534288883209229,,0.6802626252174377,0.6748563647270203,1669,,,
33,0.624745786190033,,0.24249142408370972,0.860921323299408,1674,,,
33,0.37283122539520264,,0.3284640908241272,0.5002729892730713,1679,,,
33,0.6581079959869385,,-0.06353259086608887,0.9601126909255981,1684,,,
33,0.5017609000205994,,0.44609808921813965,0.6677096486091614,1689,,,
33,0.6447213292121887,,0.10169696807861328,0.7916884422302246,1694,,,
33,0.3661152124404907,,0.5233422517776489,0.4961172342300415,1699,,,
33,,,,,1699,,-0.13556841015815735,0.7621269822120667
,,0.00017482461472379692,,,1700,,,
34,0.5112104415893555,,0.6648260354995728,0.6476539969444275,1704,,,
34,0.6476449370384216,,0.030255913734436035,0.9025423526763916,1709,,,
34,0.37438246607780457,,0.5449869632720947,0.47542425990104675,1714,,,
34,0.7433274984359741,,0.5490142703056335,0.9762071967124939,1719,,,
34,0.7559249401092529,,0.5904638767242432,0.9312273859977722,1724,,,
34,0.6234216094017029,,0.4576815962791443,0.8408929109573364,1729,,,
34,0.4351426661014557,,0.5264506340026855,0.5175295472145081,1734,,,
34,0.5563600659370422,,0.2820923328399658,0.7392734885215759,1739,,,
