epoch,loss,lr-Adam,r2,rmse,step,val_r2,val_rmse
,,0.001,,,0,,
0,96.96714782714844,,-2.025625228881836,117.15816497802734,4,,
0,91.72769165039062,,-1.7880430221557617,113.63138580322266,9,,
0,90.64900207519531,,-1.6532478332519531,111.94721221923828,14,,
0,,,,,15,-1.5485535860061646,111.2641830444336
,,0.00098,,,16,,
1,79.07846069335938,,-0.8869825601577759,100.42695617675781,19,,
1,62.221038818359375,,0.018420934677124023,78.2841567993164,24,,
1,49.48680877685547,,0.0658537745475769,61.598182678222656,29,,
1,,,,,31,-0.0072622462175786495,70.9885482788086
,,0.0009603999999999999,,,32,,
2,54.24359130859375,,-0.013092041015625,70.27208709716797,34,,
2,42.84959411621094,,0.22586095333099365,53.50124740600586,39,,
2,47.10756301879883,,0.24391603469848633,62.20704650878906,44,,
2,,,,,47,0.2055400311946869,62.50624465942383
,,0.0009411919999999999,,,48,,
3,43.05433654785156,,0.14207744598388672,57.78311538696289,49,,
3,46.42316436767578,,0.3135656714439392,62.429840087890625,54,,
3,44.78997039794922,,0.34282732009887695,59.82526779174805,59,,
3,,,,,63,0.2530018091201782,59.81174087524414
,,0.0009223681599999998,,,64,,
4,42.1441764831543,,0.29723137617111206,61.01076126098633,64,,
4,43.904571533203125,,0.25469255447387695,58.951271057128906,69,,
4,48.75632095336914,,0.18785405158996582,67.39749908447266,74,,
4,47.426124572753906,,0.15945982933044434,69.59578704833984,79,,
4,,,,,79,0.2771179974079132,57.73979568481445
,,0.0009039207967999998,,,80,,
5,51.76688003540039,,-4.7326087951660156e-05,79.10179901123047,84,,
5,38.160614013671875,,0.26138871908187866,51.69862365722656,89,,
5,37.35726547241211,,0.45069849491119385,46.577938079833984,94,,
5,,,,,95,0.26060476899147034,59.23767852783203
,,0.0008858423808639998,,,96,,
6,35.24276351928711,,0.38704824447631836,53.20112228393555,99,,
6,43.05771255493164,,0.2911564111709595,58.7195930480957,104,,
6,41.1615104675293,,0.1992163062095642,53.81004333496094,109,,
6,,,,,111,0.3031269311904907,56.3818244934082
,,0.0008681255332467198,,,112,,
7,44.792144775390625,,0.3081706762313843,58.55916976928711,114,,
7,40.58778381347656,,0.068450927734375,60.74898147583008,119,,
7,41.07623291015625,,0.34414201974868774,58.16460418701172,124,,
7,,,,,127,0.3473082482814789,55.35108184814453
,,0.0008507630225817853,,,128,,
8,40.66420364379883,,0.36709707975387573,56.73200988769531,129,,
8,40.11372375488281,,0.24798816442489624,63.88787841796875,134,,
8,39.47990417480469,,0.3525814414024353,54.15407180786133,139,,
8,,,,,143,0.37654179334640503,53.745880126953125
,,0.0008337477621301496,,,144,,
9,41.74960708618164,,0.2885173559188843,61.69145202636719,144,,
9,39.00634002685547,,0.3722403049468994,52.82719802856445,149,,
9,41.676639556884766,,0.2761130928993225,60.28444290161133,154,,
9,36.129844665527344,,0.5159797668457031,49.11201095581055,159,,
9,,,,,159,0.3991812467575073,53.5260124206543
,,0.0008170728068875465,,,160,,
10,39.787872314453125,,0.41643375158309937,54.44948959350586,164,,
10,43.781494140625,,0.31290096044540405,64.14373779296875,169,,
10,37.863525390625,,0.46956300735473633,47.80522918701172,174,,
10,,,,,175,0.4376900792121887,51.47492980957031
,,0.0008007313507497956,,,176,,
11,41.616031646728516,,0.4031984806060791,63.16328430175781,179,,
11,39.37474822998047,,0.4094927906990051,53.2897834777832,184,,
