epoch,lr-Adam,mae,r2,rmse,step,test_mae,val_mae,val_r2,val_rmse
,0.001,,,,0,,,,
0,,73.84991455078125,-0.8013278245925903,95.17164611816406,19,,,,
0,,45.894615173339844,-0.06573426723480225,60.80828857421875,39,,,,
0,,62.93641662597656,-0.43810248374938965,79.80867004394531,59,,,,
0,,,,,75,,43.42924118041992,0.07986076176166534,54.515586853027344
,0.00098,,,,76,,,,
1,,44.611595153808594,0.253820538520813,58.547080993652344,79,,,,
1,,46.02702331542969,0.0782586932182312,60.32005310058594,99,,,,
1,,47.70146179199219,-0.2481902837753296,59.40423583984375,119,,,,
1,,39.77973175048828,0.32554829120635986,49.1943359375,139,,,,
1,,,,,151,,41.56680679321289,0.1553383767604828,51.308956146240234
,0.0009603999999999999,,,,152,,,,
2,,45.14640426635742,0.3025515675544739,58.36410140991211,159,,,,
2,,41.595787048339844,0.16324639320373535,52.941776275634766,179,,,,
2,,50.13762664794922,0.22711491584777832,62.98051452636719,199,,,,
2,,44.212093353271484,0.27700650691986084,58.35836410522461,219,,,,
2,,,,,227,,41.273921966552734,0.20542657375335693,50.91181564331055
,0.0009411919999999999,,,,228,,,,
3,,51.002655029296875,-0.17397892475128174,63.78696060180664,239,,,,
3,,46.245391845703125,0.10855120420455933,58.64912414550781,259,,,,
3,,67.95504760742188,-0.49023592472076416,83.63966369628906,279,,,,
3,,54.702239990234375,0.033561766147613525,68.01542663574219,299,,,,
3,,,,,303,,39.91434860229492,0.20258043706417084,50.29144287109375
,0.0009223681599999998,,,,304,,,,
4,,37.87858200073242,0.3794735074043274,49.500213623046875,319,,,,
4,,41.1125373840332,0.18303745985031128,51.13853073120117,339,,,,
4,,43.564266204833984,0.14228522777557373,58.544158935546875,359,,,,
4,,47.14249038696289,0.006009697914123535,60.28194808959961,379,,,,
4,,,,,379,,41.35928726196289,0.0578763373196125,52.698062896728516
,0.0009039207967999998,,,,380,,,,
5,,38.30624008178711,0.49656838178634644,47.61785888671875,399,,,,
5,,42.835235595703125,0.292937695980072,53.60478973388672,419,,,,
5,,29.32817268371582,0.32956838607788086,37.58656311035156,439,,,,
5,,,,,455,,38.01082992553711,0.25215086340904236,48.65625
,0.0008858423808639998,,,,456,,,,
6,,45.028228759765625,0.17493152618408203,54.00226974487305,459,,,,
6,,40.46658706665039,0.29408156871795654,53.07916259765625,479,,,,
6,,39.118839263916016,0.5251421332359314,51.6057243347168,499,,,,
6,,38.46614456176758,0.35335659980773926,46.6217155456543,519,,,,
