epoch,lr-Adam,mae,r2,rmse,step,val_mae,val_r2,val_rmse
,0.001,,,,0,,,
0,,67.82488250732422,-1.2618024349212646,86.03395080566406,19,,,
0,,53.24404525756836,-0.2255767583847046,72.70128631591797,39,,,
0,,59.293357849121094,-0.494148850440979,82.37582397460938,59,,,
0,,,,,77,50.4038200378418,0.11960919946432114,62.5296745300293
,0.00095,,,,78,,,
1,,50.8494987487793,-0.08628392219543457,63.6473503112793,79,,,
1,,48.57703399658203,0.13638967275619507,64.00162506103516,99,,,
1,,59.03974533081055,-0.14691853523254395,75.87474060058594,119,,,
1,,48.33211898803711,0.2613552212715149,57.198486328125,139,,,
1,,,,,155,46.40206527709961,0.1829434186220169,60.255069732666016
,0.0009025,,,,156,,,
2,,58.79973602294922,-0.23520886898040771,73.00752258300781,159,,,
2,,42.76477813720703,-0.3878699541091919,57.05018997192383,179,,,
2,,45.548728942871094,0.26987624168395996,60.31968688964844,199,,,
2,,53.58751678466797,-0.36550378799438477,69.62960052490234,219,,,
2,,,,,233,48.640682220458984,0.16970375180244446,60.861907958984375
,0.000857375,,,,234,,,
3,,46.29484176635742,-0.05421459674835205,62.38612365722656,239,,,
3,,43.519290924072266,0.30783385038375854,52.654788970947266,259,,,
3,,42.38294982910156,0.3699547052383423,52.16395568847656,279,,,
3,,57.61763000488281,-0.1609565019607544,77.72085571289062,299,,,
3,,,,,311,43.5524787902832,0.2741716206073761,56.42829132080078
,0.0008145062499999999,,,,312,,,
4,,43.609798431396484,0.22866159677505493,57.16403579711914,319,,,
4,,46.379459381103516,-0.039873600006103516,63.049346923828125,339,,,
4,,59.61199951171875,-0.13832616806030273,74.93734741210938,359,,,
4,,39.99391174316406,0.11898857355117798,57.55883026123047,379,,,
4,,,,,389,44.992652893066406,0.1797761172056198,60.281959533691406
,0.0007737809374999998,,,,390,,,
5,,52.80864715576172,0.0334550142288208,68.09442138671875,399,,,
5,,49.82344055175781,-0.18414831161499023,61.95137023925781,419,,,
5,,39.82713317871094,0.43581050634384155,48.810150146484375,439,,,
5,,45.57178497314453,-0.12884533405303955,60.35030746459961,459,,,
5,,,,,467,41.663089752197266,0.27816593647003174,56.30620193481445
,0.0007350918906249997,,,,468,,,
6,,31.675518035888672,0.60721755027771,40.2474479675293,479,,,
6,,34.93089294433594,0.5076936483383179,48.563594818115234,499,,,
