epoch,lr-Adam,mae,r2,rmse,step,val_mae,val_r2,val_rmse
,0.001,,,,0,,,
0,,70.8219985961914,-0.833920955657959,93.64608001708984,19,,,
0,,52.8386344909668,-0.3641505241394043,67.4294662475586,39,,,
0,,56.70552062988281,-0.1481262445449829,75.39906311035156,59,,,
0,,,,,77,51.09981918334961,0.12929527461528778,65.14120483398438
,0.00095,,,,78,,,
1,,39.00279235839844,0.3030083179473877,47.41160202026367,79,,,
1,,46.932090759277344,-0.22162210941314697,61.15837478637695,99,,,
1,,57.11981964111328,-0.4878404140472412,68.2168197631836,119,,,
1,,47.09858322143555,0.11212754249572754,57.014732360839844,139,,,
1,,,,,155,46.30546951293945,0.2463173121213913,60.747520446777344
,0.0009025,,,,156,,,
2,,46.23265075683594,0.2627536654472351,60.04692077636719,159,,,
2,,59.05249786376953,-0.12329471111297607,71.5357894897461,179,,,
2,,48.72666549682617,0.03714495897293091,60.34591293334961,199,,,
2,,56.456520080566406,0.004554450511932373,69.82290649414062,219,,,
2,,,,,233,45.196998596191406,0.2784828543663025,58.231483459472656
,0.000857375,,,,234,,,
3,,43.376800537109375,0.21925151348114014,54.87512969970703,239,,,
3,,50.15247344970703,0.15607160329818726,65.6057357788086,259,,,
3,,44.5983772277832,0.16899943351745605,61.480804443359375,279,,,
3,,46.17744445800781,0.40217238664627075,53.4620475769043,299,,,
3,,,,,311,43.673274993896484,0.2886480987071991,58.661869049072266
,0.0008145062499999999,,,,312,,,
4,,40.443115234375,0.18816936016082764,58.58369445800781,319,,,
4,,32.123878479003906,0.44348275661468506,45.08280944824219,339,,,
4,,46.743045806884766,0.008274734020233154,65.6076431274414,359,,,
4,,43.13740158081055,0.030977904796600342,65.2349624633789,379,,,
4,,,,,389,43.124576568603516,0.2969503700733185,57.097007751464844
,0.0007737809374999998,,,,390,,,
5,,38.75370407104492,0.3679664134979248,55.30550765991211,399,,,
5,,35.94474792480469,0.25873732566833496,44.34982681274414,419,,,
5,,40.03887176513672,0.46171635389328003,47.34987258911133,439,,,
5,,48.960662841796875,0.1391751766204834,64.81016540527344,459,,,
5,,,,,467,42.48775863647461,0.33682289719581604,56.239437103271484
,0.0007350918906249997,,,,468,,,
6,,51.99256896972656,0.23742520809173584,64.65166473388672,479,,,
6,,40.06188201904297,0.31681185960769653,51.628509521484375,499,,,
6,,47.01231384277344,0.1059306263923645,62.73175811767578,519,,,
6,,38.303001403808594,0.28667789697647095,52.9715690612793,539,,,
6,,,,,545,42.11406326293945,0.3433849513530731,55.58171463012695
,0.0006983372960937497,,,,546,,,
7,,48.5966796875,0.18492943048477173,65.19802856445312,559,,,
7,,56.23595428466797,0.05291539430618286,71.25444030761719,579,,,
7,,41.797428131103516,0.2365521788597107,56.43523025512695,599,,,
7,,47.148616790771484,0.23457413911819458,61.06959915161133,619,,,
7,,,,,623,42.4066276550293,0.3031207025051117,57.94533157348633
,0.0006634204312890621,,,,624,,,
8,,32.477989196777344,0.517559289932251,45.898677825927734,639,,,
8,,41.177703857421875,0.4444754719734192,49.29039001464844,659,,,
8,,38.1346435546875,0.0261651873588562,45.88772964477539,679,,,
8,,37.86433029174805,0.5536321401596069,45.338993072509766,699,,,
8,,,,,701,40.89529037475586,0.34645605087280273,55.62617111206055
,0.000630249409724609,,,,702,,,
9,,29.77126121520996,0.6810425519943237,38.160560607910156,719,,,
9,,42.614688873291016,0.11534899473190308,56.091880798339844,739,,,
9,,34.071495056152344,-0.005883932113647461,45.308284759521484,759,,,
9,,49.594566345214844,0.021713554859161377,59.774314880371094,779,,,
9,,,,,779,40.60051727294922,0.3613485097885132,54.88560104370117
,0.0005987369392383785,,,,780,,,
10,,37.86407470703125,0.43050962686538696,48.628273010253906,799,,,
10,,36.35661315917969,0.38149309158325195,54.37791061401367,819,,,
10,,36.52858352661133,0.3072017431259155,46.74840545654297,839,,,
10,,,,,857,40.178260803222656,0.3489829897880554,55.06765365600586
,0.0005688000922764595,,,,858,,,
11,,44.948551177978516,0.46332812309265137,58.79643249511719,859,,,
11,,42.360618591308594,0.29701316356658936,54.30131912231445,879,,,
11,,35.86691665649414,0.4997338652610779,47.117767333984375,899,,,
11,,44.15453338623047,0.27184194326400757,53.27399444580078,919,,,
11,,,,,935,41.62788009643555,0.3536379635334015,55.00450897216797
,0.0005403600876626365,,,,936,,,
12,,41.10978698730469,0.23656833171844482,47.808780670166016,939,,,
12,,44.714866638183594,-0.10865283012390137,56.98974609375,959,,,
12,,36.72848892211914,0.15452337265014648,55.02949142456055,979,,,
12,,47.106082916259766,-0.04981732368469238,65.60135650634766,999,,,
12,,,,,1013,38.892581939697266,0.38799920678138733,53.56672286987305
,0.0005133420832795047,,,,1014,,,
13,,33.786865234375,0.5329404473304749,42.110595703125,1019,,,
13,,49.60879898071289,0.17134332656860352,64.66499328613281,1039,,,
13,,48.607547760009766,0.09215372800827026,64.9219970703125,1059,,,
13,,44.138057708740234,0.3188169002532959,61.207584381103516,1079,,,
13,,,,,1091,39.94071578979492,0.38306060433387756,53.74253463745117
,0.00048767497911552944,,,,1092,,,
14,,41.79724884033203,0.4210960865020752,56.62971496582031,1099,,,
14,,34.22522735595703,0.5868911743164062,42.857147216796875,1119,,,
14,,36.53126907348633,0.41057872772216797,48.31830978393555,1139,,,
14,,41.942138671875,-0.857935905456543,70.38488006591797,1159,,,
14,,,,,1169,39.93303298950195,0.37516745924949646,54.734214782714844
,0.00046329123015975297,,,,1170,,,
15,,45.13936233520508,0.2091609239578247,53.468048095703125,1179,,,
15,,41.44384002685547,0.3124009966850281,53.12556838989258,1199,,,
15,,51.67945098876953,0.03211343288421631,66.80770874023438,1219,,,
15,,35.82550811767578,0.24247509241104126,62.2393798828125,1239,,,
15,,,,,1247,39.274940490722656,0.37260815501213074,53.95180892944336
,0.0004401266686517653,,,,1248,,,
16,,33.948516845703125,0.2921243906021118,49.62602233886719,1259,,,
16,,33.367740631103516,0.5854414105415344,47.19755554199219,1279,,,
16,,37.11823654174805,0.5049064755439758,49.169612884521484,1299,,,
16,,36.12024688720703,0.5462556481361389,42.981781005859375,1319,,,
16,,,,,1325,38.598567962646484,0.40233850479125977,52.99592590332031
,0.00041812033521917703,,,,1326,,,
17,,33.43822479248047,0.6295444965362549,45.033992767333984,1339,,,
17,,33.17905044555664,0.5642507076263428,45.264923095703125,1359,,,
17,,33.538612365722656,0.39470165967941284,40.96828842163086,1379,,,
17,,35.7339973449707,0.36859792470932007,49.789894104003906,1399,,,
17,,,,,1403,38.252201080322266,0.4023088216781616,53.19816207885742
,0.00039721431845821814,,,,1404,,,
18,,34.937644958496094,0.5085720419883728,43.051815032958984,1419,,,
18,,36.85934066772461,0.4072607755661011,51.63040542602539,1439,,,
18,,38.14820098876953,0.5932019948959351,45.3883056640625,1459,,,
18,,46.71015930175781,0.40653324127197266,56.77824020385742,1479,,,
18,,,,,1481,39.59908676147461,0.3771508038043976,53.56979751586914
,0.0003773536025353072,,,,1482,,,
19,,48.19114685058594,0.045040011405944824,67.86284637451172,1499,,,
19,,38.00960159301758,0.17214560508728027,51.93535614013672,1519,,,
19,,27.58249282836914,0.5900770425796509,35.757606506347656,1539,,,
19,,39.622920989990234,0.41081082820892334,50.3425178527832,1559,,,
19,,,,,1559,42.59680938720703,0.3068302273750305,56.63634490966797
,0.0003584859224085418,,,,1560,,,
20,,57.42601776123047,-0.20788657665252686,84.79779815673828,1579,,,
20,,38.32326126098633,0.0489843487739563,57.40896987915039,1599,,,
20,,38.15883255004883,0.17518121004104614,59.2303581237793,1619,,,
20,,,,,1637,37.98830795288086,0.4152399003505707,52.290931701660156
,0.0003405616262881147,,,,1638,,,
21,,40.385528564453125,0.2676216959953308,55.16023254394531,1639,,,
21,,42.891197204589844,0.377048134803772,55.31560516357422,1659,,,
21,,40.618045806884766,0.12527257204055786,57.16223907470703,1679,,,
21,,35.55902099609375,0.5788964629173279,45.741092681884766,1699,,,
21,,,,,1715,38.50590896606445,0.40168631076812744,52.99238586425781
,0.00032353354497370894,,,,1716,,,
22,,35.96711730957031,0.5291335582733154,45.1588134765625,1719,,,
22,,38.6253776550293,0.36534810066223145,52.567256927490234,1739,,,
22,,43.548728942871094,0.26375508308410645,56.29064178466797,1759,,,
22,,40.45524215698242,0.11904656887054443,55.386173248291016,1779,,,
22,,,,,1793,36.46574783325195,0.43897944688796997,51.146183013916016
,0.00030735686772502346,,,,1794,,,
23,,39.30787658691406,0.4358366131782532,52.797119140625,1799,,,
23,,36.36103820800781,0.4957374334335327,48.88957977294922,1819,,,
23,,35.06203842163086,-0.13919270038604736,46.637020111083984,1839,,,
23,,39.42996597290039,0.18080008029937744,62.52440643310547,1859,,,
23,,,,,1871,38.35789108276367,0.4108751714229584,52.10734176635742
,0.00029198902433877225,,,,1872,,,
24,,32.139522552490234,0.540587842464447,40.5977897644043,1879,,,
24,,46.11436462402344,0.33515268564224243,58.493492126464844,1899,,,
24,,32.81578826904297,0.6268506050109863,39.42741012573242,1919,,,
24,,49.82089614868164,0.040621817111968994,69.92694854736328,1939,,,
24,,,,,1949,39.177040100097656,0.3952066898345947,53.636390686035156
,0.00027738957312183364,,,,1950,,,
25,,31.370548248291016,0.5061088800430298,41.59337615966797,1959,,,
25,,36.0897216796875,0.32790154218673706,50.33298110961914,1979,,,
25,,43.115966796875,0.33021700382232666,52.06550979614258,1999,,,
25,,51.868553161621094,0.29478102922439575,67.95340728759766,2019,,,
25,,,,,2027,36.98424530029297,0.4311739206314087,51.384849548339844
,0.0002635200944657419,,,,2028,,,
26,,46.964332580566406,0.07638931274414062,67.18548583984375,2039,,,
26,,43.85554885864258,0.013627469539642334,58.7982292175293,2059,,,
26,,31.031641006469727,0.6017199754714966,38.904605865478516,2079,,,
26,,39.11599349975586,0.5532058477401733,47.972618103027344,2099,,,
26,,,,,2105,37.18450927734375,0.44370409846305847,51.16619873046875
,0.0002503440897424548,,,,2106,,,
27,,31.38589859008789,0.5901938080787659,40.1285400390625,2119,,,
27,,29.020235061645508,0.7215737104415894,36.51344680786133,2139,,,
27,,31.16387176513672,0.6162053346633911,41.23417282104492,2159,,,
27,,36.42723083496094,0.35622555017471313,50.18705749511719,2179,,,
27,,,,,2183,37.14969253540039,0.4440673887729645,51.09519958496094
,0.00023782688525533205,,,,2184,,,
28,,38.8000602722168,0.5168190002441406,51.691036224365234,2199,,,
28,,37.67380905151367,0.45572006702423096,55.58060073852539,2219,,,
28,,37.63997268676758,0.33816856145858765,49.457122802734375,2239,,,
28,,36.94785690307617,0.5401781797409058,48.55315017700195,2259,,,
28,,,,,2261,37.78878402709961,0.4316781759262085,51.39934158325195
,0.00022593554099256544,,,,2262,,,
29,,38.256954193115234,0.5353001952171326,49.733516693115234,2279,,,
29,,38.622283935546875,0.49535971879959106,47.609130859375,2299,,,
29,,45.93077850341797,0.27128493785858154,64.07219696044922,2319,,,
29,,39.28887939453125,0.36031216382980347,54.66127395629883,2339,,,
29,,,,,2339,37.3431510925293,0.43669259548187256,51.20068359375
,0.00021463876394293716,,,,2340,,,
30,,39.131534576416016,-0.07029569149017334,58.13973617553711,2359,,,
30,,43.68907928466797,0.11557221412658691,61.61671447753906,2379,,,
30,,32.165409088134766,0.5590411424636841,41.12763977050781,2399,,,
30,,,,,2417,37.37511444091797,0.4188535511493683,51.66661071777344
,0.0002039068257457903,,,,2418,,,
31,,35.623779296875,0.44580769538879395,55.56467819213867,2419,,,
31,,33.58224105834961,0.39794743061065674,49.435970306396484,2439,,,
31,,46.02092742919922,0.11565530300140381,65.42924499511719,2459,,,
31,,44.27203369140625,0.23782271146774292,64.9953384399414,2479,,,
31,,,,,2495,35.67304229736328,0.46844229102134705,49.87074279785156
,0.00019371148445850077,,,,2496,,,
32,,33.66818618774414,0.631850004196167,45.11848831176758,2499,,,
32,,34.79299545288086,0.29244524240493774,43.142513275146484,2519,,,
32,,28.843252182006836,0.5321409702301025,39.886024475097656,2539,,,
32,,33.15786361694336,0.42732179164886475,43.528568267822266,2559,,,
32,,,,,2573,35.739471435546875,0.4748615026473999,49.67290496826172
,0.00018402591023557573,,,,2574,,,
33,,34.868534088134766,0.5105122327804565,41.43587875366211,2579,,,
33,,32.47898864746094,0.5719997882843018,42.65940475463867,2599,,,
33,,38.27989196777344,0.5476857423782349,45.24302291870117,2619,,,
33,,49.3135871887207,0.2258322834968567,64.1702880859375,2639,,,
33,,,,,2651,36.19059371948242,0.4613321125507355,50.23963928222656
,0.00017482461472379692,,,,2652,,,
34,,40.19770812988281,0.3554410934448242,54.30131530761719,2659,,,
