epoch,loss,lr-Adam,r2,rmse,step
3,0.7611395120620728,,0.08969229459762573,0.9429081678390503,189
3,0.5383777618408203,,0.29597461223602295,0.6771268844604492,194
3,0.8716558814048767,,0.16572409868240356,1.09430992603302,199
3,0.5909360647201538,,0.1059422492980957,0.766244649887085,204
3,0.672243595123291,,0.08233743906021118,0.9013316035270691,209
3,0.7264260649681091,,0.38501888513565063,0.8880298137664795,214
3,0.597223699092865,,0.3962033987045288,0.7492330074310303,219
,,0.0008145062499999999,,,224
4,0.8867307901382446,,-0.7604899406433105,1.2243797779083252,224
4,0.6837794780731201,,0.2736014127731323,0.8554539680480957,229
4,0.9344798922538757,,0.14206403493881226,1.1867282390594482,234
4,0.8773107528686523,,-0.0604710578918457,1.0707156658172607,239
4,0.7906798124313354,,0.07016170024871826,1.0651236772537231,244
4,0.7024928331375122,,0.04086107015609741,0.9268730282783508,249
4,0.6494226455688477,,-8.428096771240234e-05,0.9283285737037659,254
4,0.6881754994392395,,0.3943154811859131,0.9444209933280945,259
4,0.6160895824432373,,0.37678730487823486,0.7618012428283691,264
4,0.7717943787574768,,-0.10476219654083252,0.9817311763763428,269
4,0.6036812663078308,,0.5308231115341187,0.7438509464263916,274
4,0.7028418779373169,,0.19037538766860962,0.8758371472358704,279
,,0.0007737809374999998,,,280
5,0.4217413365840912,,0.6612720489501953,0.5588072538375854,284
5,0.5937700867652893,,0.41984057426452637,0.7372938394546509,289
5,0.5352144241333008,,0.2342696189880371,0.8118120431900024,294
5,0.5741190910339355,,0.5586777925491333,0.7466645240783691,299
5,0.6956704258918762,,0.03729355335235596,0.8184070587158203,304
5,0.7098749876022339,,0.4045705795288086,0.9235039949417114,309
5,0.4564003646373749,,0.3516640067100525,0.6465197205543518,314
5,0.6076542139053345,,0.294969379901886,0.7992181777954102,319
5,0.7774643301963806,,-0.31864166259765625,1.0856653451919556,324
5,0.6532352566719055,,0.11881595849990845,0.836764931678772,329
5,0.6392148733139038,,0.051998257637023926,0.7621292471885681,334
,,0.0007350918906249997,,,336
6,0.49964481592178345,,0.15630000829696655,0.6305307745933533,339
6,0.5011100172996521,,-0.15882885456085205,0.6491118669509888,344
6,0.7034103870391846,,0.6618472337722778,0.8922820687294006,349
6,0.5121750831604004,,-1.2815897464752197,0.6265777349472046,354
6,0.5779343247413635,,0.3753247857093811,0.7523636817932129,359
6,0.5605747103691101,,0.11003535985946655,0.8065168261528015,364
6,0.4011981189250946,,0.19523876905441284,0.5380807518959045,369
6,0.6658397912979126,,0.2354615330696106,0.8688775300979614,374
6,0.5033616423606873,,0.5223679542541504,0.639363706111908,379
6,0.4346616864204407,,0.19045865535736084,0.5596868991851807,384
6,0.47344452142715454,,0.4507249593734741,0.5841472744941711,389
,,0.0006983372960937497,,,392
7,0.6475183963775635,,0.27105969190597534,0.861195981502533,394
7,0.6144248247146606,,0.42332375049591064,0.7797620892524719,399
7,0.545995831489563,,-0.3038210868835449,0.7143100500106812,404
7,0.8208181262016296,,-0.12126350402832031,1.1839286088943481,409
7,0.74799644947052,,0.21443289518356323,1.0459249019622803,414
7,0.6234737038612366,,0.23613542318344116,0.8180940747261047,419
7,0.5260529518127441,,0.5246862173080444,0.6160487532615662,424
7,0.5528774857521057,,0.5643930435180664,0.6902114748954773,429
7,0.6315582990646362,,-0.4793030023574829,0.748052716255188,434
7,0.7031617164611816,,0.559564471244812,0.7973107099533081,439
7,0.4305254817008972,,0.6753628253936768,0.5490149855613708,444
,,0.0006634204312890621,,,448
8,0.39930450916290283,,0.14119142293930054,0.5307934880256653,449
8,0.6578932404518127,,0.06520748138427734,0.7999114990234375,454
8,0.40452027320861816,,0.558307409286499,0.4919174313545227,459
8,0.5806145071983337,,0.13695597648620605,0.8084452748298645,464
8,0.5081753134727478,,0.4632599949836731,0.6999555826187134,469
8,0.7150411009788513,,0.3142496347427368,0.9596391320228577,474
8,0.8070014715194702,,0.06452679634094238,1.0351580381393433,479
8,0.6080811023712158,,0.4268594980239868,0.8442537784576416,484
8,0.6476395130157471,,0.544428825378418,0.8686536550521851,489
8,0.578004777431488,,-0.05221700668334961,0.7442970275878906,494
8,0.4662715792655945,,0.45738816261291504,0.6184428334236145,499
,,0.000630249409724609,,,504
9,0.6916554570198059,,0.5549675226211548,0.8302754163742065,504
9,0.5650683641433716,,0.14188528060913086,0.7374292016029358,509
9,0.6480440497398376,,-0.4676316976547241,0.8023809790611267,514
9,0.6329584717750549,,0.4113144278526306,0.7977731823921204,519
9,0.6748977899551392,,0.5475895404815674,0.7780943512916565,524
9,0.5996236801147461,,0.5483145713806152,0.6798563599586487,529
9,0.6494690775871277,,0.14531874656677246,0.8662143349647522,534
9,0.3839644491672516,,0.6814266443252563,0.5424823760986328,539
9,0.6356241106987,,0.29737186431884766,0.810122549533844,544
9,0.5062612295150757,,0.7289035320281982,0.6752667427062988,549
9,0.7219607830047607,,-0.32160627841949463,1.0209343433380127,554
9,0.7460032105445862,,0.08633947372436523,1.1331207752227783,559
,,0.0005987369392383785,,,560
10,0.6629555225372314,,-0.052939414978027344,0.9806006550788879,564
10,0.7106590270996094,,0.4052651524543762,0.9500616192817688,569
10,0.46615302562713623,,0.40853041410446167,0.5886602401733398,574
10,0.636086642742157,,-0.06033313274383545,0.7627224922180176,579
10,0.6355817914009094,,0.47193825244903564,0.7628242373466492,584
10,0.5537362098693848,,0.23275214433670044,0.7907986640930176,589
10,0.5313614010810852,,0.39214277267456055,0.6957842707633972,594
10,0.43004024028778076,,0.7302544116973877,0.5104846358299255,599
10,0.5959353446960449,,0.3949422836303711,0.8004327416419983,604
10,0.6362718343734741,,0.05362290143966675,0.8944327235221863,609
10,0.7016475796699524,,-0.08824300765991211,1.0394145250320435,614
,,0.0005688000922764595,,,616
11,0.6409898996353149,,0.28210151195526123,0.8621721267700195,619
11,0.6294867396354675,,0.2679961919784546,0.779650866985321,624
11,0.6445162296295166,,0.18813598155975342,0.8907886743545532,629
11,0.39204466342926025,,0.47794997692108154,0.46350759267807007,634
11,0.6811200380325317,,-0.406990647315979,0.8519525527954102,639
11,0.5295818448066711,,0.397588849067688,0.6094217300415039,644
11,0.5366060733795166,,0.38398241996765137,0.7421422600746155,649
11,0.7880442142486572,,0.14422643184661865,0.9769972562789917,654
11,0.5737500786781311,,0.09390783309936523,0.7414866089820862,659
11,0.3460738956928253,,0.5927683711051941,0.42042839527130127,664
11,0.5732821226119995,,0.4685366749763489,0.7368711829185486,669
,,0.0005403600876626365,,,672
12,0.5883140563964844,,-0.13973355293273926,0.8554736971855164,674
12,0.3115071952342987,,0.19540917873382568,0.40192508697509766,679
12,0.671377956867218,,0.3576239347457886,0.9271107316017151,684
12,0.6099149584770203,,0.3755446672439575,0.7765125036239624,689
12,0.49083226919174194,,0.77680903673172,0.6452035903930664,694
12,0.6043634414672852,,0.4497932195663452,0.7272012829780579,699
12,0.5028090476989746,,0.3852112293243408,0.6665129661560059,704
12,0.7025653719902039,,0.12469714879989624,0.9144120216369629,709
12,0.6701400279998779,,0.3387126326560974,0.9261242151260376,714
12,0.7228732705116272,,0.07695120573043823,0.9140665531158447,719
12,0.5572971701622009,,0.5015822649002075,0.8071057200431824,724
,,0.0005133420832795047,,,728
13,0.5668851733207703,,0.3909139633178711,0.6838743090629578,729
13,0.6130043864250183,,0.5298802852630615,0.7894254326820374,734
13,0.5131689310073853,,0.5748421549797058,0.7015788555145264,739
13,0.5975789427757263,,-0.09285402297973633,0.7397173047065735,744
13,0.556027889251709,,0.6370341777801514,0.6563381552696228,749
13,0.8299005627632141,,0.20288217067718506,1.09283447265625,754
13,0.8533967733383179,,0.4303011894226074,1.0120904445648193,759
13,0.5275434851646423,,-0.10484802722930908,0.8367635607719421,764
13,0.4710288643836975,,0.39234113693237305,0.5624369978904724,769
13,0.5858919024467468,,0.49141573905944824,0.6728588342666626,774
13,0.7455466389656067,,0.2329016923904419,0.942663848400116,779
,,0.00048767497911552944,,,784
14,0.5070763826370239,,0.38778483867645264,0.7296667098999023,784
14,0.6162399649620056,,0.37435048818588257,0.8140577077865601,789
14,0.4037867486476898,,-0.14180254936218262,0.5268262028694153,794
14,0.685899019241333,,0.520240068435669,0.8455872535705566,799
14,0.8050596714019775,,0.1822550892829895,0.965563178062439,804
14,0.7399982213973999,,0.09318214654922485,0.9212017059326172,809
14,0.5087381601333618,,-0.27560174465179443,0.6667471528053284,814
14,0.5963693261146545,,0.5651278495788574,0.7257031202316284,819
14,0.3812510371208191,,0.7653745412826538,0.49802133440971375,824
14,0.719860315322876,,0.2521393299102783,1.0300921201705933,829
14,0.385100781917572,,0.28193485736846924,0.5940431356430054,834
14,0.613465428352356,,0.45428788661956787,0.8075450658798218,839
,,0.00046329123015975297,,,840
15,0.3944997191429138,,0.5354686975479126,0.5985701680183411,844
15,0.47154757380485535,,0.5955107808113098,0.6349613070487976,849
15,0.6388036608695984,,0.3595707416534424,0.793066143989563,854
15,0.6400595903396606,,0.4589124917984009,0.8718327879905701,859
15,0.5882420539855957,,0.09311497211456299,0.760450005531311,864
15,0.5581687688827515,,0.353786826133728,0.6844117641448975,869
15,0.25316959619522095,,0.8701670169830322,0.3103753626346588,874
15,0.39613619446754456,,0.6779384016990662,0.46188732981681824,879
15,0.6275283098220825,,0.3491191864013672,0.8198886513710022,884
15,0.59544837474823,,0.233426034450531,0.7339871525764465,889
15,0.4611678421497345,,0.2658049464225769,0.6048914194107056,894
,,0.0004401266686517653,,,896
16,0.517749547958374,,0.1676061749458313,0.7265235185623169,899
16,0.7352221608161926,,0.3079502582550049,0.9774388074874878,904
16,0.50648432970047,,0.19944989681243896,0.6119728088378906,909
16,0.5982276201248169,,0.03212553262710571,0.7428686022758484,914
16,0.7333505153656006,,0.4851541519165039,0.9469985365867615,919
16,0.5222225785255432,,0.4363008141517639,0.676460325717926,924
16,0.5331157445907593,,0.1497631072998047,0.6514390707015991,929
16,0.5403944253921509,,0.39681583642959595,0.6509526371955872,934
16,0.5234180092811584,,0.14726144075393677,0.7042054533958435,939
16,0.2537774443626404,,0.863823413848877,0.3552111089229584,944
16,0.3902592658996582,,-1.53214693069458,0.5349474549293518,949
,,0.00041812033521917703,,,952
17,0.38664859533309937,,0.610111653804779,0.5255399942398071,954
17,0.5307008028030396,,-0.08841001987457275,0.8088183403015137,959
17,0.5996942520141602,,0.2524070143699646,0.9386553168296814,964
17,0.5265586972236633,,0.41954660415649414,0.7226628065109253,969
17,0.33572012186050415,,0.46850866079330444,0.4684356153011322,974
17,0.5450522303581238,,0.4549229145050049,0.666711688041687,979
17,0.44867998361587524,,0.5848286151885986,0.6390057802200317,984
17,0.3326924741268158,,0.8077849745750427,0.42547646164894104,989
17,0.619329035282135,,0.27492380142211914,0.7568119764328003,994
17,0.7132160663604736,,0.12188875675201416,0.9536932110786438,999
17,0.4712667167186737,,0.34795933961868286,0.6236211657524109,1004
,,0.00039721431845821814,,,1008
18,0.43221455812454224,,0.3199527859687805,0.59666907787323,1009
18,0.48176470398902893,,0.5175057649612427,0.684131383895874,1014
18,0.7670455574989319,,0.5443711876869202,0.9538154006004333,1019
18,0.6415863037109375,,0.528822660446167,0.7419418692588806,1024
18,0.4848482012748718,,0.2712993025779724,0.7066338658332825,1029
18,0.7231037616729736,,0.3808321952819824,0.9364626407623291,1034
18,0.37981775403022766,,0.6148003339767456,0.6219751238822937,1039
18,0.3944792151451111,,0.5008932948112488,0.5814379453659058,1044
18,0.5333290696144104,,0.1719781756401062,0.7031757831573486,1049
18,0.4054172933101654,,0.5732100009918213,0.6069216728210449,1054
18,0.6897815465927124,,-0.0029941797256469727,0.8443185687065125,1059
,,0.0003773536025353072,,,1064
19,0.39920106530189514,,0.46181488037109375,0.5842933058738708,1064
19,0.6952497959136963,,0.37370753288269043,0.8483971953392029,1069
19,0.325261652469635,,0.5068389773368835,0.4071497917175293,1074
19,0.49740660190582275,,0.5754029750823975,0.8023507595062256,1079
19,0.5666390657424927,,-0.22542190551757812,0.8660662770271301,1084
19,0.5233467817306519,,0.48325419425964355,0.7765378952026367,1089
19,0.38661736249923706,,0.32444560527801514,0.4855464696884155,1094
19,0.4840909540653229,,0.5259968042373657,0.6626322865486145,1099
19,0.4504166543483734,,0.43486517667770386,0.7062892317771912,1104
19,0.6643323302268982,,0.4196411967277527,0.7685542106628418,1109
19,0.7334756851196289,,-0.280592679977417,1.0335403680801392,1114
19,0.5524430274963379,,0.45722705125808716,0.7187612056732178,1119
,,0.0003584859224085418,,,1120
20,0.3338419198989868,,0.8293842673301697,0.43055999279022217,1124
20,0.5732302069664001,,0.543910801410675,0.8179414868354797,1129
20,0.45377984642982483,,0.6958764791488647,0.6271646022796631,1134
20,0.47725123167037964,,0.35278522968292236,0.6153503656387329,1139
20,0.5937719941139221,,0.3896179795265198,0.8101456165313721,1144
20,0.37061068415641785,,0.48860156536102295,0.47010883688926697,1149
20,0.49307864904403687,,0.5061153173446655,0.6451507210731506,1154
20,0.4405011236667633,,0.5512710213661194,0.5824116468429565,1159
20,0.5213760137557983,,0.5074955224990845,0.7133367657661438,1164
20,0.5044301152229309,,0.6717196702957153,0.6768032908439636,1169
20,0.3791542947292328,,0.4310031533241272,0.5380671620368958,1174
,,0.0003405616262881147,,,1176
21,0.49632424116134644,,-0.11377668380737305,0.7330923676490784,1179
21,0.4454580247402191,,0.6380244493484497,0.5099581480026245,1184
21,0.7788069844245911,,-0.17930889129638672,1.13539719581604,1189
21,0.5268040895462036,,0.6534041166305542,0.6954625844955444,1194
21,0.37739992141723633,,0.10275262594223022,0.47060298919677734,1199
21,0.3759165406227112,,0.4497627019882202,0.4465430676937103,1204
21,0.45456600189208984,,0.7382503747940063,0.5262226462364197,1209
21,0.3830954432487488,,0.36989903450012207,0.4598173201084137,1214
21,0.37718164920806885,,0.29740703105926514,0.46964582800865173,1219
21,0.6600431799888611,,0.4220365881919861,0.7802506685256958,1224
21,0.4491257071495056,,0.7199506759643555,0.5662827491760254,1229
,,0.00032353354497370894,,,1232
22,0.47576719522476196,,0.5561429262161255,0.582344651222229,1234
22,0.49366965889930725,,0.37417447566986084,0.8473165035247803,1239
22,0.668501615524292,,0.08761614561080933,0.9567708969116211,1244
22,0.41980820894241333,,0.48853492736816406,0.5469299554824829,1249
22,0.473536878824234,,0.4792598485946655,0.6621674299240112,1254
22,0.5929281115531921,,0.5418057441711426,0.7865208387374878,1259
22,0.5724414587020874,,-1.1251044273376465,0.7319545745849609,1264
22,0.4489106833934784,,0.370425820350647,0.6730377674102783,1269
22,0.5856778025627136,,0.357848584651947,0.82841956615448,1274
22,0.5284658074378967,,0.27647173404693604,0.6919869184494019,1279
22,0.48095178604125977,,0.3641592264175415,0.6531418561935425,1284
,,0.00030735686772502346,,,1288
23,0.4346406161785126,,0.6279675960540771,0.5256080627441406,1289
23,0.503617525100708,,0.49163585901260376,0.7637563347816467,1294
23,0.4562511444091797,,0.5230515003204346,0.6430618166923523,1299
23,0.3821323812007904,,0.6532325148582458,0.48321273922920227,1304
23,0.6304384469985962,,0.14167475700378418,0.9632918238639832,1309
23,0.36448436975479126,,0.532961368560791,0.618164598941803,1314
23,0.3858114182949066,,0.7178902626037598,0.5133342146873474,1319
23,0.3112385869026184,,0.47010642290115356,0.41580870747566223,1324
23,0.4692617952823639,,0.678957462310791,0.6131443381309509,1329
23,0.3741130232810974,,0.8266109228134155,0.4662856161594391,1334
23,0.5144277215003967,,0.5223817825317383,0.6696934103965759,1339
,,0.00029198902433877225,,,1344
24,0.4512645900249481,,0.6045894622802734,0.6287372708320618,1344
24,0.6911512017250061,,0.4973136782646179,1.0153436660766602,1349
24,0.3974533975124359,,0.3723277449607849,0.5743743777275085,1354
24,0.3658002018928528,,0.663084864616394,0.5910533666610718,1359
24,0.6749082207679749,,0.08815920352935791,1.0306587219238281,1364
24,0.4203571677207947,,0.6242852210998535,0.5304965972900391,1369
24,0.556877076625824,,0.5851489305496216,0.6921215057373047,1374
24,0.5880730152130127,,-0.5690805912017822,0.7734333872795105,1379
24,0.5614502429962158,,0.5056781768798828,0.6956263780593872,1384
24,0.6672568321228027,,0.47938233613967896,0.8157619833946228,1389
24,0.5906494855880737,,0.4122876524925232,0.7394070625305176,1394
24,0.40569329261779785,,0.7603695392608643,0.5366378426551819,1399
,,0.00027738957312183364,,,1400
25,0.5485104918479919,,0.16149234771728516,0.8267931938171387,1404
25,0.48980921506881714,,0.6799430847167969,0.6472641825675964,1409
25,0.36818134784698486,,0.7315699458122253,0.5021960735321045,1414
25,0.5503436923027039,,0.02231961488723755,0.8191226124763489,1419
25,0.4043986201286316,,0.5623517036437988,0.5553405284881592,1424
25,0.6913809180259705,,0.22995609045028687,0.9217249751091003,1429
25,0.5468843579292297,,0.48144811391830444,0.7018959522247314,1434
25,0.4994661211967468,,0.6159772872924805,0.6988955736160278,1439
25,0.41999658942222595,,0.7730328440666199,0.5502468347549438,1444
25,0.3087391257286072,,0.7386103868484497,0.45784810185432434,1449
25,0.45095378160476685,,0.6010688543319702,0.6353714466094971,1454
,,0.0002635200944657419,,,1456
26,0.37085628509521484,,0.36407798528671265,0.4522124230861664,1459
26,0.6086031198501587,,0.6045758724212646,0.7621583342552185,1464
26,0.35636743903160095,,0.8112283945083618,0.4105423390865326,1469
26,0.4714260995388031,,0.5016947388648987,0.5997815132141113,1474
26,0.5368073582649231,,0.6377554535865784,0.7526412606239319,1479
26,0.5065908432006836,,0.483423113822937,0.6683759689331055,1484
26,0.4888744056224823,,0.5130425691604614,0.6691017150878906,1489
26,0.4461386799812317,,0.5477762222290039,0.5096649527549744,1494
26,0.43436554074287415,,0.4713335633277893,0.5507076382637024,1499
26,0.5303019881248474,,0.5160114169120789,0.69544917345047,1504
26,0.39287233352661133,,0.65465247631073,0.5301381349563599,1509
,,0.0002503440897424548,,,1512
27,0.43884748220443726,,0.5801063776016235,0.579099178314209,1514
27,0.4749572277069092,,0.21405452489852905,0.6293530464172363,1519
27,0.5552148818969727,,0.293251633644104,0.7046324610710144,1524
27,0.5986967086791992,,0.48284053802490234,0.9038565754890442,1529
27,0.6234651803970337,,0.5797078609466553,0.8123083114624023,1534
27,0.5579442977905273,,0.50932377576828,0.7515601515769958,1539
27,0.640418291091919,,-0.6548614501953125,1.0251836776733398,1544
27,0.4512256383895874,,0.6643438339233398,0.6619440317153931,1549
27,0.6533766984939575,,0.28490984439849854,0.8310790657997131,1554
27,0.5598001480102539,,0.22883212566375732,0.8235539793968201,1559
27,0.6091868281364441,,0.5570731163024902,0.742107093334198,1564
,,0.00023782688525533205,,,1568
28,0.40139275789260864,,0.7440098524093628,0.5332414507865906,1569
28,0.5248689651489258,,0.1940751075744629,0.7264394164085388,1574
28,0.5122199654579163,,0.7309678792953491,0.6645914316177368,1579
28,0.4397631883621216,,0.3287162184715271,0.5360059142112732,1584
28,0.533867359161377,,0.5198893547058105,0.7233909368515015,1589
28,0.4010532796382904,,0.7387850284576416,0.4819190502166748,1594
28,0.5493035316467285,,0.2955338954925537,0.8407226800918579,1599
28,0.5423505306243896,,0.16268056631088257,0.9687526822090149,1604
28,0.38200366497039795,,0.4192436933517456,0.5082234740257263,1609
28,0.6150959730148315,,0.5248268842697144,0.7987570762634277,1614
28,0.6161619424819946,,0.33777397871017456,0.8066632151603699,1619
,,0.00022593554099256544,,,1624
29,0.4520573318004608,,0.6204227209091187,0.6126918196678162,1624
29,0.5488913059234619,,0.46143174171447754,0.7964043617248535,1629
29,0.5311005115509033,,0.36518460512161255,0.7802236080169678,1634
29,0.5885312557220459,,0.24557214975357056,0.7401857972145081,1639
29,0.36814022064208984,,0.5108248591423035,0.46326783299446106,1644
29,0.22016318142414093,,0.9223012328147888,0.2711260914802551,1649
29,0.5307377576828003,,0.6052759885787964,0.7234571576118469,1654
29,0.4477013945579529,,-0.08793938159942627,0.8076182007789612,1659
29,0.6841491460800171,,0.47385674715042114,0.8449949622154236,1664
29,0.42262476682662964,,0.6666846871376038,0.5587601661682129,1669
29,0.5340211391448975,,0.17853760719299316,0.6353336572647095,1674
29,0.6079093813896179,,0.46697521209716797,0.9301739931106567,1679
,,0.00021463876394293716,,,1680
30,0.4706690311431885,,0.6114034652709961,0.6014573574066162,1684
30,0.7305828928947449,,-0.18632125854492188,1.114073634147644,1689
30,0.4081959128379822,,0.6250632405281067,0.50948166847229,1694
30,0.36137306690216064,,0.6202126741409302,0.48650842905044556,1699
30,0.6093758940696716,,0.28961920738220215,0.7857771515846252,1704
30,0.4927058517932892,,0.3659748435020447,0.6313244104385376,1709
30,0.3907710313796997,,0.4710983633995056,0.5043870806694031,1714
30,0.37641769647598267,,0.7408887147903442,0.43934017419815063,1719
30,0.6186888813972473,,0.48429471254348755,0.7297288179397583,1724
30,0.3290024399757385,,0.8106849193572998,0.43673795461654663,1729
30,0.5846731662750244,,-0.06630063056945801,0.8534994125366211,1734
,,0.0002039068257457903,,,1736
31,0.36388397216796875,,0.8029627203941345,0.42384541034698486,1739
31,0.3922153413295746,,0.523271918296814,0.5446556210517883,1744
31,0.37420082092285156,,0.7425272464752197,0.47149333357810974,1749
31,0.655495822429657,,0.1622139811515808,0.8823773860931396,1754
31,0.5065488219261169,,0.18519943952560425,0.8350598216056824,1759
31,0.36362168192863464,,0.738067626953125,0.5081022381782532,1764
31,0.48622798919677734,,0.6621842384338379,0.6284512877464294,1769
31,0.5896173715591431,,0.3643791079521179,0.7508349418640137,1774
31,0.44464701414108276,,0.5721067190170288,0.6508780717849731,1779
31,0.4574933350086212,,0.403850257396698,0.6747545003890991,1784
31,0.7430517673492432,,0.4351634979248047,0.8999074697494507,1789
,,0.00019371148445850077,,,1792
32,0.33178526163101196,,0.6935891509056091,0.46785634756088257,1794
32,0.6106027960777283,,0.47217440605163574,0.9497925639152527,1799
32,0.7201096415519714,,0.03125143051147461,0.944436252117157,1804
32,0.39458921551704407,,0.740924596786499,0.5144991874694824,1809
32,0.5935621857643127,,-0.2352522611618042,0.8516131043434143,1814
32,0.3966350257396698,,0.6244945526123047,0.5178619027137756,1819
32,0.3774096965789795,,0.7497838139533997,0.5188802480697632,1824
32,0.39624959230422974,,0.3139631152153015,0.5698023438453674,1829
32,0.361259400844574,,0.7257770299911499,0.4670940637588501,1834
32,0.3564828336238861,,0.5539020299911499,0.4698841869831085,1839
32,0.48313820362091064,,0.67646324634552,0.6326158046722412,1844
,,0.00018402591023557573,,,1848
33,0.47426244616508484,,0.05714899301528931,0.6625799536705017,1849
33,0.5480118989944458,,0.5058531165122986,0.8024442791938782,1854
33,0.3371216058731079,,0.6761564016342163,0.5019887089729309,1859
33,0.6141789555549622,,0.42249661684036255,0.7768712043762207,1864
33,0.40618693828582764,,0.557901918888092,0.5931633114814758,1869
33,0.34959712624549866,,0.6232539415359497,0.4673839807510376,1874
33,0.38984888792037964,,0.5258126854896545,0.5930395126342773,1879
33,0.5056779980659485,,0.6202265024185181,0.6604007482528687,1884
33,0.47349435091018677,,0.5007637739181519,0.5592420697212219,1889
33,0.5101916790008545,,0.17773652076721191,0.7713713645935059,1894
33,0.4892893433570862,,0.5848950147628784,0.6976067423820496,1899
,,0.00017482461472379692,,,1904
34,0.5473057627677917,,0.47086161375045776,0.7039721608161926,1904
34,0.4766637980937958,,0.6286264061927795,0.571095883846283,1909
34,0.291959285736084,,0.47223490476608276,0.40227630734443665,1914
34,0.3834216296672821,,0.6071512699127197,0.46347203850746155,1919
34,0.3909815847873688,,0.5909779071807861,0.5692644119262695,1924
34,0.3732471466064453,,0.7389616966247559,0.4624135494232178,1929
34,0.66818767786026,,0.3749963641166687,0.844565212726593,1934
34,0.47419387102127075,,0.3918260335922241,0.6462052464485168,1939
34,0.4806973934173584,,0.6861512660980225,0.5550398230552673,1944
34,0.5577894449234009,,0.536310076713562,0.7501123547554016,1949
34,0.4854133725166321,,0.5542752742767334,0.6536487936973572,1954
34,0.439693421125412,,0.6893159747123718,0.5199130773544312,1959
,,0.00016608338398760707,,,1960
35,0.4441199004650116,,0.6574169397354126,0.6019213199615479,1964
35,0.42461517453193665,,0.7195542454719543,0.5339659452438354,1969
35,0.7128015756607056,,0.21962356567382812,0.8893533945083618,1974
35,0.37532103061676025,,0.6480216979980469,0.5224055051803589,1979
35,0.2599305510520935,,0.8065031170845032,0.3596244752407074,1984
35,0.3720135986804962,,0.6582637429237366,0.5835880041122437,1989
35,0.4885369539260864,,0.5575059056282043,0.638476550579071,1994
35,0.5588743090629578,,0.3615751266479492,0.7961137294769287,1999
35,0.44074663519859314,,0.5676941871643066,0.5585863590240479,2004
35,0.5261784195899963,,0.49331390857696533,0.7328087091445923,2009
35,0.618349552154541,,0.3328167200088501,0.8892089128494263,2014
,,0.0001577792147882267,,,2016
36,0.3462204933166504,,0.6476162672042847,0.4893273711204529,2019
36,0.507327139377594,,0.7554150819778442,0.6271165013313293,2024
36,0.37847965955734253,,0.7104493975639343,0.5082340240478516,2029
36,0.3596231937408447,,0.4434540271759033,0.43066418170928955,2034
36,0.32170215249061584,,0.81502366065979,0.46942752599716187,2039
36,0.44009163975715637,,0.5937860608100891,0.5648949146270752,2044
36,0.30623388290405273,,0.7026450634002686,0.41990041732788086,2049
36,0.2843831181526184,,0.7780734896659851,0.3554200232028961,2054
36,0.5223712921142578,,0.564973771572113,0.7417213320732117,2059
