,MP,error,smiles
224,7.9500000000000455,5.0,Cn1cc[n+](CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
225,-6.449999999999989,1.1,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N
226,-19.649999999999977,1.1,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
227,-14.849999999999966,1.1,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
228,87.95000000000005,1.0,CCCC[P+](CCCC)(CCCC)CCCC(=O)OCC.[Br-]
229,89.95000000000005,1.0,CCCC[N+](CCCC)(CCCC)CCCC(=O)OCC.[Br-]
230,77.95000000000005,1.0,CCOC(=O)CCC[N+](CC)(CC)CC.[Br-]
231,72.95000000000005,1.0,CCOC(=O)CCC[N+]1(C)CCCC1.[Br-]
232,78.95000000000005,1.0,CCC[N+](CCC)(CCC)CCCC(=O)OCC.[Br-]
233,49.950000000000045,2.0,O=[N+]([O-])[O-].[NH3+]CCO
234,102.85000000000002,2.0,CCOC(=O)[C@@H]1CCC[N+]1(CC)CC.[Br-]
235,-42.74999999999997,2.0,COC(=O)[C@@H]1CCC[N+]1(C)C.COS(=O)(=O)[O-]
236,103.85000000000002,2.0,COC(=O)[C@@H]1CCC[N+]1(C)C.[I-]
237,77.05000000000001,0.7,CC[n+]1ccn(C)c1.[Br-]
238,54.25,0.7,CC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1
239,76.95000000000005,2.0,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-]
240,117.85000000000002,2.0,O=S(=O)(F)[N-]S(=O)(=O)F.[Na+]
241,200.85000000000002,2.0,CC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
242,50.25,1.1,C=Cc1ccc(C[n+]2ccccc2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
243,76.25,1.1,C=Cc1ccc(C[N+]2(C)CCOCC2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
244,64.25,3.0,C=Cc1ccc(C[N+](CCCC)(CCCC)CCCC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
245,38.75,1.1,C=Cc1ccc(Cn2cc[n+](C)c2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
246,158.35000000000002,1.1,C[n+]1ccn(CCCCn2cc[n+](C)c2)c1.[Br-].[Br-]
247,134.55,1.1,C[n+]1ccn(CCCCCn2cc[n+](C)c2)c1.[Br-].[Br-]
248,115.45000000000005,1.1,C[n+]1ccn(CCCCCCn2cc[n+](C)c2)c1.[Br-].[Br-]
249,172.75,1.1,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.[Br-].[Br-]
250,86.55000000000001,2.1,CCCC[N+]1(C)CCCC1.F[P-](F)(F)(F)(F)F
251,51.650000000000034,2.1,CCCC[n+]1cccc(C)c1.F[P-](F)(F)(F)(F)F
252,81.55000000000001,2.1,CCCC[N+]1(C)CCCCC1.F[P-](F)(F)(F)(F)F
253,19.450000000000045,1.1,CCCCCCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([O-])C(F)(F)F
254,42.950000000000045,2.0,Cn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
255,47.950000000000045,2.0,CCCCn1cc[nH+]c1.O=C([O-])C(F)(F)F
256,22.950000000000045,2.0,CCCCn1cc[nH+]c1.O=S(=O)([O-])C(F)(F)F
257,44.950000000000045,2.0,CCCCn1cc[nH+]c1.O=C([O-])c1ccccc1O
258,-21.649999999999977,4.0,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
259,21.650000000000034,4.0,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
260,14.850000000000023,2.0,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
261,15.850000000000023,2.0,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
262,27.850000000000023,2.0,CCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
263,15.850000000000023,2.0,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
264,15.850000000000023,2.0,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
265,15.850000000000023,2.0,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
266,102.75,0.9,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-]
267,97.45000000000005,0.9,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-]
268,52.35000000000002,0.7,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N
269,32.05000000000001,0.7,N#CCCC[n+]1ccccc1.N#C[C-](C#N)C#N
270,85.15000000000003,1.1,Cc1[nH+]ccn1CCCCn1cc[nH+]c1C.[Br-].[Br-]
271,135.45000000000005,1.1,C[n+]1ccn(CCCCn2cc[n+](C)c2)c1.[Br-].[Br-]
272,78.75,1.1,CCCn1cc[n+](CCCC[n+]2ccn(CCC)c2)c1.[Br-].[Br-]
273,80.45000000000005,1.1,C[n+]1ccn(CCCCn2cc[n+](C)c2)c1.F[B-](F)(F)F.F[B-](F)(F)F
274,110.85000000000002,1.1,C[n+]1ccn(CCCCn2cc[n+](C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F
275,56.150000000000034,1.1,C[n+]1ccn(CCCCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
276,83.35000000000002,1.1,Cc1cn(CCCCn2cc(C)[nH+]c2C)c(C)[nH+]1.[Br-].[Br-]
277,-20.74999999999997,5.0,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
278,56.85000000000002,21.0,CCCC[n+]1ccn(C)c1.COC(=O)C(=O)[O-]
279,39.950000000000045,2.1,CC[NH+](C)CC.CS(=O)(=O)[O-]
280,37.75,1.1,CC[NH+](C)CC.CS(=O)(=O)[O-]
281,104.95000000000005,2.0,C[N+](C)(C)CCO.Cc1ccc(S(=O)(=O)[O-])cc1
282,100.95000000000005,2.0,CC[n+]1ccccc1.Cc1ccc(S(=O)(=O)[O-])cc1
283,150.95000000000005,2.0,C[N+]1(CCO)CCOCC1.[Br-]
284,-11.25,2.1,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
285,-6.5499999999999545,2.1,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
286,-17.149999999999977,1.0,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
287,70.85000000000002,5.0,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1c[nH+]c[nH]1
288,95.85000000000002,5.0,Cc1[nH]cc[nH+]1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
289,1.75,0.7,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N
290,-10.549999999999955,1.1,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F
291,55.05000000000001,0.7,CC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1
292,39.75,0.7,CC[n+]1ccn(C)c1.COP(=O)([O-])OC
293,43.25,0.9,CC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
294,41.75,0.9,CC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
295,-7.149999999999977,4.0,CC[n+]1ccn(C)c1.N#C[S-]
296,53.950000000000045,2.0,CCCCCCCCCCCC(=O)[O-].CCCC[NH2+]CCO
297,46.950000000000045,2.0,CC(C)(C)[NH2+]CCO.CCCCCCCCCCCC(=O)[O-]
298,39.950000000000045,2.0,CCCCCCCCCCCC(=O)[O-].OCC[NH2+]c1ccccc1
299,49.950000000000045,2.0,CCCCCCCCCCCCCCCC(=O)[O-].CCCC[NH2+]CCO
300,58.950000000000045,2.0,CCCCCCCCCCCCCCCC(=O)[O-].OCC[NH2+]c1ccccc1
301,47.950000000000045,2.0,CC(C)(C)[NH2+]CCO.CCCCCCCCCCCCCCCC(=O)[O-]
302,102.95000000000005,1.2,CCCC[P+](CCCC)(CCCC)CCCC.[Br-]
303,104.0,0.5,O=S(=O)(F)[N-]S(=O)(=O)F.[K+]
304,10.950000000000045,2.0,CC[n+]1ccn(C)c1.F[B-](F)(F)F
305,-14.049999999999955,2.0,CC[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F
306,-14.049999999999955,2.0,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
307,162.81,0.41,C[N+](C)(C)CCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
308,177.86,0.41,C[N+](C)(C)CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
309,29.910000000000025,0.87,C[N+]1(CCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
310,-7.71999999999997,0.87,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
311,16.879999999999995,0.87,CCCCCC[N+](CC)(CC)CC.N#C[C-](C#N)C#N
312,76.05000000000001,0.87,CCCCCCCCCC[N+]1(C)CCOCC1.O=S(=O)([O-])C(F)(F)F
313,28.970000000000027,0.87,CC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
314,74.68,0.87,CCCCCC[N+](CC)(CC)CC.O=S(=O)([O-])C(F)(F)F
315,94.85000000000002,0.0,CCCC[N+](CCCC)(CCCC)CCCC.N[C@H](Cc1ccccc1)C(=O)[O-]
316,78.85000000000002,0.0,CCCC[N+](CCCC)(CCCC)CCCC.N=C(N)NCCC[C@H](N)C(=O)[O-]
317,70.85000000000002,0.0,CCCC[N+](CCCC)(CCCC)CCCC.C[C@H](N)C(=O)[O-]
318,15.950000000000045,5.0,CCCCCC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
319,31.950000000000045,5.0,CCCCCCCCCCCC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
320,29.950000000000045,5.0,CC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
321,56.950000000000045,5.0,CCCCCCCCCCCCCCCC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
322,78.95000000000005,2.0,CC[n+]1ccn(C)c1.[I-]
323,117.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])c1cccnc1
324,94.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])CCC(=O)[O-]
325,106.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])CC(=O)O
326,86.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])CC(=O)[O-]
327,119.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])C(=O)O
328,95.95000000000005,2.0,CC(=O)Oc1ccccc1C(=O)[O-].CC(O)C[NH+](CC(C)O)CC(C)O
329,102.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])c1ccccc1O
330,86.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])C=Cc1ccccc1
331,85.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])c1ccccc1
332,97.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.Cc1cc(Cl)ccc1OCC(=O)[O-]
333,97.95000000000005,2.0,CC(O)C[NH+](CC(C)O)CC(C)O.CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])CC(O)C(=O)[O-]
334,173.95000000000005,2.0,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O
335,80.95000000000005,1.1,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-]
336,30.75,1.1,CC(=O)Oc1ccccc1C(=O)[O-].CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1
337,64.95000000000005,1.1,CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.[OH-]
338,92.75,1.1,CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.[Cl-]
339,69.45000000000005,1.1,CCCCCCCCCCCCCCCC[n+]1ccccc1.[OH-]
340,43.25,1.1,CC(=O)Oc1ccccc1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1
341,54.950000000000045,2.0,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
342,46.950000000000045,2.0,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
343,34.950000000000045,2.0,CCCCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
344,-10.049999999999955,2.0,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
345,-10.149999999999977,4.0,CC[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F
346,105.85000000000002,4.0,O=S(=O)(F)[N-]S(=O)(=O)F.[K+]
347,83.95000000000005,1.3,CC(=O)[O-].CC[NH3+]
348,74.65000000000003,1.3,CS(=O)(=O)[O-].C[N+](C)(C)CCO
349,75.65000000000003,1.3,CCCCCC(=O)[O-].C[N+](C)(C)CCO
350,72.95000000000005,1.3,C[N+](C)(C)CCO.O=[N+]([O-])[O-]
351,43.75,1.3,CC(=O)[O-].CCCC[NH3+]
352,36.450000000000045,1.3,CCCC[NH3+].O=[N+]([O-])[O-]
353,90.95000000000005,1.3,O=C([O-])CO.[NH3+]CCO
354,75.85000000000002,0.4,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12
355,33.85000000000002,2.0,COCC[NH3+].O=[N+]([O-])[O-]
356,-17.44999999999999,0.7,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
357,-7.25,0.7,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
358,-17.849999999999966,0.7,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
359,3.5500000000000114,0.7,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F
360,45.450000000000045,0.9,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)C(F)F
361,5.9500000000000455,0.7,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F
362,52.60000000000002,0.41,C=C[n+]1ccn(CC(=O)OCC)c1.[Cl-]
363,88.25,0.4,CC[n+]1ccn(C)c1.[Cl-]
364,69.65000000000003,0.4,CCCC[n+]1ccn(C)c1.[Cl-]
