epoch,loss,lr-Adam,r2,rmse,step,val_r2,val_rmse
,,0.001,,,0,,
0,5.100862503051758,,-33.43117141723633,5.493451118469238,4,,
0,3.914583206176758,,-24.508533477783203,4.584807395935059,9,,
0,1.839368224143982,,-5.22391939163208,2.2029552459716797,14,,
0,1.1975536346435547,,-2.8007819652557373,1.8790267705917358,19,,
0,0.7442712783813477,,-0.2721022367477417,0.9070090055465698,24,,
0,1.1554501056671143,,-0.6159754991531372,1.3948445320129395,29,,
0,0.7519885897636414,,-1.0466532707214355,0.9502661228179932,34,,
0,4.445353984832764,,-272.6027526855469,15.509000778198242,39,,
0,,,,,43,-0.08255884796380997,0.9558850526809692
,,0.00098,,,44,,
1,0.8336118459701538,,0.010632336139678955,1.0553677082061768,44,,
1,1.9834702014923096,,-32.39767074584961,5.278542995452881,49,,
1,0.6067806482315063,,-0.08132505416870117,0.8447790145874023,54,,
1,0.8839552998542786,,-0.18105578422546387,1.0246506929397583,59,,
1,0.6054958701133728,,-0.19614601135253906,0.9232978820800781,64,,
1,0.387516587972641,,-0.4128836393356323,0.49701833724975586,69,,
1,0.688963770866394,,0.05776786804199219,0.9607325196266174,74,,
1,0.6206547021865845,,-0.03083193302154541,0.9411505460739136,79,,
1,1.045853853225708,,-0.06168246269226074,1.3168092966079712,84,,
1,,,,,87,-0.05275852233171463,0.9197197556495667
,,0.0009603999999999999,,,88,,
2,0.8248549103736877,,-0.20411479473114014,1.0155802965164185,89,,
2,1.2435745000839233,,-0.3130427598953247,1.4831881523132324,94,,
2,4.493640422821045,,-272.9629821777344,14.998749732971191,99,,
2,0.6673222184181213,,-0.4899556636810303,0.8909918665885925,104,,
2,0.7970019578933716,,0.14972609281539917,1.0366148948669434,109,,
2,0.8520399332046509,,0.07101351022720337,1.1241103410720825,114,,
2,0.9058576226234436,,0.04448521137237549,1.193250298500061,119,,
2,0.7975829839706421,,-0.059305667877197266,1.0093921422958374,124,,
2,0.7833603620529175,,-0.03363382816314697,0.9345298409461975,129,,
2,,,,,131,-0.06836956739425659,0.9243395328521729
,,0.0009411919999999999,,,132,,
3,0.4824841320514679,,-0.17274963855743408,0.6284971833229065,134,,
3,0.7109097242355347,,-0.1476435661315918,0.8801215291023254,139,,
3,0.6687041521072388,,0.213390052318573,0.7859853506088257,144,,
3,0.716303288936615,,0.16144615411758423,0.9747636914253235,149,,
3,0.6230596303939819,,0.030086100101470947,0.7208563685417175,154,,
