epoch,lr-Adam,mae,r2,rmse,step,val_mae,val_r2,val_rmse
,0.005,,,,0,,,
0,,75.5907974243164,-0.8288729190826416,99.66059875488281,4,,,
0,,48.033546447753906,0.08596038818359375,61.73392868041992,9,,,
0,,,,,10,51.010169982910156,0.07146990299224854,67.00863647460938
,0.00475,,,,11,,,
1,,58.782752990722656,-0.20466089248657227,77.56356048583984,14,,,
1,,49.358497619628906,0.08165234327316284,67.66671752929688,19,,,
1,,,,,21,44.8554573059082,0.22855843603610992,60.92563247680664
,0.0045125,,,,22,,,
2,,50.77153778076172,0.07574731111526489,66.97817993164062,24,,,
2,,43.52804183959961,0.24255090951919556,58.76081085205078,29,,,
2,,,,,32,37.45183181762695,0.3964230716228485,53.553733825683594
,0.004286875,,,,33,,,
3,,45.59687805175781,0.06418049335479736,58.31466293334961,34,,,
3,,46.272850036621094,0.12440460920333862,66.4738540649414,39,,,
3,,,,,43,38.1741828918457,0.4248993396759033,52.501609802246094
,0.00407253125,,,,44,,,
4,,44.66755676269531,0.3111610412597656,59.55013656616211,44,,,
4,,48.53087615966797,0.03715717792510986,69.94751739501953,49,,,
4,,51.74533462524414,-0.15910577774047852,75.81361389160156,54,,,
4,,,,,54,39.863983154296875,0.3684711456298828,55.345272064208984
,0.0038689046874999995,,,,55,,,
5,,36.65355682373047,0.42602217197418213,45.75902557373047,59,,,
5,,38.70928192138672,0.27735722064971924,58.539485931396484,64,,,
5,,,,,65,36.582977294921875,0.4342726171016693,52.25823211669922
,0.003675459453124999,,,,66,,,
6,,42.837158203125,0.10934180021286011,59.481651306152344,69,,,
6,,38.95521926879883,0.3377949595451355,54.560943603515625,74,,,
6,,,,,76,44.62194061279297,0.32915353775024414,56.35267639160156
,0.003491686480468749,,,,77,,,
7,,34.40812683105469,0.4200513958930969,49.63948059082031,79,,,
7,,43.10270309448242,0.2946097254753113,62.28251647949219,84,,,
7,,,,,87,34.8807258605957,0.5128772258758545,48.43640899658203
,0.0033171021564453113,,,,88,,,
8,,38.569847106933594,0.3524200916290283,57.59853744506836,89,,,
8,,44.66719055175781,0.20211279392242432,66.00337219238281,94,,,
8,,,,,98,36.1837043762207,0.44126173853874207,52.5058479309082
,0.0031512470486230455,,,,99,,,
9,,40.83634948730469,0.2669439911842346,56.65586471557617,99,,,
9,,46.027469635009766,0.18708592653274536,64.50360107421875,104,,,
9,,45.199256896972656,0.23243814706802368,69.00421142578125,109,,,
9,,,,,109,37.78596115112305,0.47996392846107483,49.77338409423828
,0.002993684696191893,,,,110,,,
10,,43.56275939941406,0.13063716888427734,71.3882827758789,114,,,
10,,41.59251403808594,0.17901188135147095,61.486961364746094,119,,,
10,,,,,120,33.55112075805664,0.5035132169723511,48.8428840637207
,0.0028440004613822984,,,,121,,,
11,,46.87335205078125,0.18212544918060303,70.7730941772461,124,,,
11,,40.99336624145508,0.28019827604293823,57.750648498535156,129,,,
