epoch,lr-Adam,mae,r2,rmse,step,test_mae,val_mae,val_r2,val_rmse
,0.001,,,,0,,,,
0,,60.8031120300293,-0.4890631437301636,76.30200958251953,19,,,,
0,,51.62632751464844,0.026951253414154053,65.97998809814453,39,,,,
0,,46.336971282958984,0.1659579873085022,57.45762634277344,59,,,,
0,,,,,75,,43.99336624145508,0.004478490445762873,53.97312927246094
,0.00098,,,,76,,,,
1,,34.932777404785156,0.26230859756469727,45.706214904785156,79,,,,
1,,43.40238952636719,0.2755312919616699,55.80366134643555,99,,,,
1,,42.907859802246094,0.3584490418434143,53.684661865234375,119,,,,
1,,38.48713302612305,0.44890296459198,49.5151481628418,139,,,,
1,,,,,151,,39.536190032958984,0.2692204713821411,48.532588958740234
,0.0009603999999999999,,,,152,,,,
2,,51.03587341308594,0.05061507225036621,66.95184326171875,159,,,,
2,,34.684513092041016,0.6353955268859863,43.06463623046875,179,,,,
2,,41.97901153564453,0.3943210244178772,53.05375671386719,199,,,,
2,,45.38333511352539,0.21736615896224976,55.67129135131836,219,,,,
2,,,,,227,,37.602455139160156,0.2938038408756256,47.400733947753906
,0.0009411919999999999,,,,228,,,,
3,,41.03953170776367,0.12890321016311646,58.12008285522461,239,,,,
3,,38.95734405517578,0.22774314880371094,45.40312957763672,259,,,,
3,,48.79071807861328,0.2563434839248657,63.085243225097656,279,,,,
3,,58.156532287597656,-0.048653483390808105,75.8535385131836,299,,,,
3,,,,,303,,38.714576721191406,0.24798838794231415,49.40592575073242
,0.0009223681599999998,,,,304,,,,
4,,43.479942321777344,0.16209614276885986,55.049720764160156,319,,,,
4,,46.98383331298828,0.006274044513702393,68.49976348876953,339,,,,
4,,43.51484298706055,0.2986040711402893,54.416996002197266,359,,,,
4,,37.405250549316406,0.5535074472427368,45.1214714050293,379,,,,
4,,,,,379,,35.261966705322266,0.36931276321411133,44.61161422729492
,0.0009039207967999998,,,,380,,,,
5,,45.055213928222656,0.2869279384613037,57.13532257080078,399,,,,
5,,32.54486083984375,0.3001165986061096,45.071834564208984,419,,,,
5,,29.80378532409668,0.5267430543899536,40.91328430175781,439,,,,
5,,,,,455,,34.94645309448242,0.3541722595691681,45.14902877807617
,0.0008858423808639998,,,,456,,,,
6,,37.729148864746094,0.42966073751449585,49.47627639770508,459,,,,
6,,33.82268524169922,0.3750830888748169,42.99739456176758,479,,,,
6,,43.51183319091797,-0.04609715938568115,61.05385208129883,499,,,,
6,,48.84563446044922,0.274428129196167,60.415252685546875,519,,,,
6,,,,,531,,34.800689697265625,0.3976638913154602,44.14536666870117
,0.0008681255332467198,,,,532,,,,
7,,40.10618209838867,0.43548697233200073,49.8179931640625,539,,,,
7,,43.46542739868164,0.30232661962509155,58.28447723388672,559,,,,
7,,40.02312088012695,0.09419316053390503,53.32256317138672,579,,,,
7,,47.0681037902832,0.14653152227401733,65.41500854492188,599,,,,
7,,,,,607,,34.30683135986328,0.37683337926864624,44.036869049072266
,0.0008507630225817853,,,,608,,,,
8,,38.61552047729492,0.2561418414115906,47.08748245239258,619,,,,
8,,34.46628952026367,0.2591225504875183,47.462650299072266,639,,,,
