epoch,lr-Adam,mae,r2,rmse,step,test_mae,val_mae,val_r2,val_rmse
,0.001,,,,0,,,,
0,,42.64064025878906,-0.4043138027191162,59.69114303588867,19,,,,
0,,55.48933792114258,0.17340660095214844,70.20116424560547,39,,,,
0,,51.311004638671875,-0.041734933853149414,69.81570434570312,59,,,,
0,,,,,75,,41.92660903930664,0.1254970282316208,52.21675491333008
,0.00098,,,,76,,,,
1,,48.4239387512207,0.07118731737136841,58.4703369140625,79,,,,
1,,49.17340087890625,0.06345218420028687,62.73624801635742,99,,,,
1,,41.97977066040039,0.47754114866256714,49.3290901184082,119,,,,
1,,44.28285598754883,-0.19153273105621338,61.80889892578125,139,,,,
1,,,,,151,,40.623504638671875,0.14823377132415771,52.08246612548828
,0.0009603999999999999,,,,152,,,,
2,,42.435089111328125,0.2470991611480713,52.48737716674805,159,,,,
2,,42.65290069580078,0.1862441897392273,53.72342300415039,179,,,,
2,,45.36910629272461,0.33657026290893555,57.238407135009766,199,,,,
2,,38.93997573852539,0.19478261470794678,49.32720184326172,219,,,,
2,,,,,227,,40.453224182128906,0.2147635519504547,50.05670928955078
,0.0009411919999999999,,,,228,,,,
3,,49.47096252441406,0.1299196481704712,63.88880157470703,239,,,,
3,,45.584415435791016,-0.08605659008026123,61.455875396728516,259,,,,
3,,41.695255279541016,0.037385761737823486,54.16043472290039,279,,,,
3,,36.56813430786133,0.3021397590637207,41.8521614074707,299,,,,
3,,,,,303,,44.397830963134766,0.019122617319226265,54.31635284423828
,0.0009223681599999998,,,,304,,,,
4,,38.31749725341797,0.27197831869125366,52.03888702392578,319,,,,
4,,49.19251251220703,0.05216699838638306,63.188472747802734,339,,,,
4,,36.093544006347656,0.20951396226882935,53.31330108642578,359,,,,
4,,34.6710090637207,0.512432336807251,44.727996826171875,379,,,,
4,,,,,379,,37.534488677978516,0.3172045946121216,46.72360610961914
,0.0009039207967999998,,,,380,,,,
5,,42.25305938720703,0.2567873001098633,51.52731704711914,399,,,,
5,,36.09049987792969,0.41143375635147095,45.812294006347656,419,,,,
5,,46.55540084838867,0.13439440727233887,62.75202178955078,439,,,,
5,,,,,455,,36.68328857421875,0.32936403155326843,46.391998291015625
,0.0008858423808639998,,,,456,,,,
6,,35.6282958984375,0.28298819065093994,49.104923248291016,459,,,,
6,,42.047691345214844,0.11376756429672241,52.24827575683594,479,,,,
6,,40.75653076171875,0.11918973922729492,57.38618087768555,499,,,,
6,,33.785926818847656,0.34793293476104736,45.77903366088867,519,,,,
6,,,,,531,,40.270870208740234,0.17540526390075684,49.58259582519531
,0.0008681255332467198,,,,532,,,,
7,,42.39101028442383,-0.029271364212036133,59.37462615966797,539,,,,
7,,41.95401382446289,0.20091021060943604,55.582462310791016,559,,,,
7,,45.46274948120117,-0.14017605781555176,63.75121307373047,579,,,,
7,,51.528404235839844,-0.32458341121673584,71.22122955322266,599,,,,
7,,,,,607,,39.25885009765625,0.21705472469329834,48.911476135253906
